concept,doculect,counterpart,cc,inferredCC,db
shade/shadow,MnongRlm,ɲham,3277,bah:shade/shadow:6,bah
shade/shadow,Nyaheun,hmoː,3272,bah:shade/shadow:1,bah
shade/shadow,Rengao,ʔmu,3272,bah:shade/shadow:1,bah
shade/shadow,Sedang,məʔmɔ̰,3272,bah:shade/shadow:1,bah
shade/shadow,Sre,hwiŋ,3280,bah:shade/shadow:7,bah
shade/shadow,Sre,mbur,3279,bah:shade/shadow:5,bah
shade/shadow,Stieng,guːj,3327,bah:shade/shadow:4,bah
shade/shadow,Stieng,lhʌm,3277,bah:shade/shadow:6,bah
shade/shadow,Tampuan,kəj,3327,bah:shade/shadow:4,bah
louse,Alak,ɲcaj,1944,bah:louse:1,bah
louse,BahnarGolar,siː,1944,bah:louse:1,bah
louse,BahnarKontum,siː,1944,bah:louse:1,bah
louse,BahnarPleiku,siː,1944,bah:louse:1,bah
louse,Brao,caj,1944,bah:louse:1,bah
louse,Bunong,siː,1944,bah:louse:1,bah
louse,Cheng,caj,1944,bah:louse:1,bah
louse,Chrau,siː,1944,bah:louse:1,bah
louse,Cua,saj,1944,bah:louse:1,bah
louse,Halang,ciː,1944,bah:louse:1,bah
louse,Jeh,kəcaj,1944,bah:louse:1,bah
louse,JruLaven,cej,1944,bah:louse:1,bah
louse,Kasseng,caj,1944,bah:louse:1,bah
louse,Khaonh,siː,1944,bah:louse:1,bah
louse,Mel,siː,1944,bah:louse:1,bah
louse,MnongRlm,siː,1944,bah:louse:1,bah
louse,Nyaheun,ce,1944,bah:louse:1,bah
louse,Ramam,caj,1944,bah:louse:1,bah
louse,Rengao,ci̤ː,1944,bah:louse:1,bah
louse,Sapuan,caj,1944,bah:louse:1,bah
louse,Sedang,caj,1944,bah:louse:1,bah
louse,Sre,saj,1944,bah:louse:1,bah
louse,Stieng,siː,1944,bah:louse:1,bah
louse,Tampuan,səj,1944,bah:louse:1,bah
horn,Alak,ŋkaj,1643,bah:horn:1,bah
horn,BahnarGolar,həkɛː,1643,bah:horn:1,bah
horn,BahnarKontum,ʔakɛː / həkɛː,1643,bah:horn:1,bah
horn,BahnarPleiku,ʔakɛː,1643,bah:horn:1,bah
horn,Bunong,nkeː,1643,bah:horn:1,bah
horn,Chrau,ŋkɛː,1643,bah:horn:1,bah
horn,Cua,ʔakeː,1643,bah:horn:1,bah
horn,Halang,həkɛː,1643,bah:horn:1,bah
horn,Mel,kæː,1643,bah:horn:1,bah
horn,MnongRlm,kaːj,1643,bah:horn:1,bah
horn,Ramam,ʔɔŋ kʌj,1643,bah:horn:1,bah
horn,Sedang,ka̰j,1643,bah:horn:1,bah
horn,Sre,ŋke,1643,bah:horn:1,bah
horn,Stieng,ŋke,1643,bah:horn:1,bah
horn,Tampuan,ʔŋkɛː,1643,bah:horn:1,bah
bone,Alak,katiːŋ,533,bah:bone:1,bah
bone,BahnarGolar,kətiːŋ,533,bah:bone:1,bah
bone,BahnarKontum,kətiːŋ,533,bah:bone:1,bah
bone,BahnarPleiku,kətiːŋ,533,bah:bone:1,bah
bone,Brao,kədɨːŋ,533,bah:bone:1,bah
bone,Bunong,ntiːŋ,533,bah:bone:1,bah
bone,Cheng,krɨːŋ,533,bah:bone:1,bah
bone,Chrau,ntiːŋ,533,bah:bone:1,bah
bone,Cua,kʰliək,533,bah:bone:2,bah
bone,Halang,kəsìaŋ,533,bah:bone:1,bah
bone,Jeh,kəsiaŋ / siaŋ,533,bah:bone:1,bah
bone,JruLaven,kətɨəŋ,533,bah:bone:1,bah
bone,Kasseng,ətiəŋ,533,bah:bone:1,bah
bone,Khaonh,ⁿtɪːŋ,533,bah:bone:1,bah
bone,Mel,tɪːŋ,533,bah:bone:1,bah
bone,MnongRlm,tiːŋ,533,bah:bone:1,bah
bone,Nyaheun,grɨəŋ,533,bah:bone:1,bah
bone,Ramam,kəʦiŋ,533,bah:bone:1,bah
bone,Rengao,kəʦe̤ːŋ,533,bah:bone:1,bah
bone,Sapuan,kradɨəŋ,533,bah:bone:1,bah
bone,Sedang,kəsìaŋ,533,bah:bone:1,bah
bone,Sre,ntiŋ,533,bah:bone:1,bah
bone,Stieng,tiŋ,533,bah:bone:1,bah
bone,Tampuan,ntɛiŋ,533,bah:bone:1,bah
round,Alak,kampoːm,3152,bah:round:2,bah
round,BahnarGolar,həpoːm,3152,bah:round:2,bah
round,BahnarKontum,ʔapoːm,3152,bah:round:2,bah
round,BahnarPleiku,ʔapoːm,3152,bah:round:2,bah
round,Brao,mpɑːm,3152,bah:round:2,bah
round,Bunong,rwaːŋ,3156,bah:round:1,bah
round,Cua,pɔːp,3152,bah:round:2,bah
round,Cua,tawil,3153,bah:round:1,bah
round,Halang,təŋwil,3153,bah:round:1,bah
round,JruLaven,wal,3153,bah:round:1,bah
round,Kasseng,ʔəloːm,3154,bah:round:2,bah
round,Khaonh,mləm,3154,bah:round:2,bah
round,Mel,mul,3155,bah:round:3,bah
round,MnongRlm,wɨːl,3153,bah:round:1,bah
round,Nyaheun,pɔːm,3152,bah:round:2,bah
round,Ramam,vuɺ,3153,bah:round:3,bah
round,Rengao,hvul,3153,bah:round:3,bah
round,Sedang,təveəŋ,3156,bah:round:1,bah
round,Sedang,təvɔ̰,3153,bah:round:1,bah
round,Sre,wil,3153,bah:round:1,bah
round,Stieng,rwɨl,3153,bah:round:1,bah
round,Stieng,muːl,3155,bah:round:3,bah
round,Tampuan,moul,3155,bah:round:3,bah
round,Tampuan,wəl,3153,bah:round:1,bah
sharp (edged),Alak,muːt,3407,bah:sharp (edged):1,bah
sharp (edged),Alak,cəkaːr,3410,bah:sharp (edged):6,bah
sharp (edged),BahnarGolar,haːn,3411,bah:sharp (edged):2,bah
sharp (edged),BahnarKontum,haːn,3411,bah:sharp (edged):2,bah
sharp (edged),BahnarPleiku,haːn,3411,bah:sharp (edged):2,bah
sharp (edged),Brao,mut,3407,bah:sharp (edged):1,bah
sharp (edged),Bunong,mploːɲ,3405,bah:sharp (edged):3,bah
sharp (edged),Chrau,soːt,3412,bah:sharp (edged):1,bah
sharp (edged),Cua,pujʔ,3413,bah:sharp (edged):5,bah
sharp (edged),Halang,ruːt,3365,bah:sharp (edged):1,bah
sharp (edged),Jeh,plaː ɟɛːj,3369,bah:sharp (edged):3,bah
sharp (edged),JruLaven,muːt,3407,bah:sharp (edged):1,bah
sharp (edged),Kasseng,plaː,3369,bah:sharp (edged):3,bah
sharp (edged),Khaonh,soːt,3412,bah:sharp (edged):1,bah
sharp (edged),Mel,soːt,3412,bah:sharp (edged):1,bah
sharp (edged),MnongRlm,cak,3368,bah:sharp (edged):6,bah
sharp (edged),MnongRlm,briʔ,3366,bah:sharp (edged):5,bah
sharp (edged),MnongRlm,cʰip,3367,bah:sharp (edged):4,bah
sharp (edged),Nyaheun,plaː,3369,bah:sharp (edged):3,bah
sharp (edged),Ramam,tʌp,3370,bah:sharp (edged):4,bah
sharp (edged),Rengao,haːn,3411,bah:sharp (edged):2,bah
sharp (edged),Sedang,hḛn,3411,bah:sharp (edged):2,bah
sharp (edged),Sre,sout,3412,bah:sharp (edged):1,bah
sharp (edged),Stieng,cʰoːt,3412,bah:sharp (edged):1,bah
sharp (edged),Tampuan,saot,3412,bah:sharp (edged):1,bah
dry,Alak,hakɔh,869,bah:dry:2,bah
dry,BahnarGolar,hrɛŋ,870,bah:dry:1,bah
dry,BahnarKontum,hrɛŋ,870,bah:dry:1,bah
dry,BahnarPleiku,srɛŋ / hrɛŋ,870,bah:dry:1,bah
dry,Brao,cʰrak,803,bah:dry:1,bah
dry,Bunong,səːh,804,bah:dry:2,bah
dry,Chrau,rɔː,806,bah:dry:3,bah
dry,Chrau,səh,804,bah:dry:2,bah
dry,Chrau,raɲ,805,bah:dry:1,bah
dry,Cua,hrak,803,bah:dry:1,bah
dry,Halang,sram,807,bah:dry:1,bah
dry,Jeh,raŋ,805,bah:dry:1,bah
dry,JruLaven,cram,807,bah:dry:1,bah
dry,Kasseng,ləgɔh,808,bah:dry:2,bah
dry,Khaonh,səh,804,bah:dry:2,bah
dry,Mel,sʊh,804,bah:dry:2,bah
dry,MnongRlm,krɔː,806,bah:dry:3,bah
dry,MnongRlm,praŋ,809,bah:dry:1,bah
dry,Nyaheun,sraŋ,805,bah:dry:1,bah
dry,Ramam,kwɔʔ / kwɔh,810,bah:dry:2,bah
dry,Rengao,ʦriːŋ,870,bah:dry:1,bah
dry,Sapuan,tram,807,bah:dry:1,bah
dry,Sapuan,saŋ,811,bah:dry:1,bah
dry,Sedang,ʂḭŋ,870,bah:dry:1,bah
dry,Sre,səh,804,bah:dry:2,bah
dry,Sre,raɲ,805,bah:dry:1,bah
dry,Sre,rɔ,806,bah:dry:3,bah
dry,Stieng,praŋ,809,bah:dry:1,bah
dry,Stieng,let,812,bah:dry:5,bah
dry,Stieng,ʃuat,814,bah:dry:4,bah
dry,Stieng,ʃək,815,bah:dry:2,bah
dry,Tampuan,chwat,814,bah:dry:4,bah
dry,Tampuan,praŋ,809,bah:dry:1,bah
dry,Tampuan,chja̤ŋ,805,bah:dry:1,bah
field (irrigated),Alak,tʻalaː,1080,bah:field (irrigated):4,bah
field (irrigated),BahnarGolar,cun,1091,bah:field (irrigated):5,bah
field (irrigated),BahnarKontum,miːr,1100,bah:field (irrigated):1,bah
field (irrigated),BahnarPleiku,miːr,1100,bah:field (irrigated):1,bah
field (irrigated),Brao,mɨːr,1100,bah:field (irrigated):1,bah
field (irrigated),Cua,ɟiak,1101,bah:field (irrigated):2,bah
field (irrigated),Halang,ɟi̤ək,1101,bah:field (irrigated):2,bah
field (irrigated),JruLaven,mɨər,1100,bah:field (irrigated):1,bah
field (irrigated),MnongRlm,miːr,1100,bah:field (irrigated):1,bah
field (irrigated),Nyaheun,mɨən,1100,bah:field (irrigated):1,bah
field (irrigated),Sapuan,mɨəl / mɨər,1100,bah:field (irrigated):1,bah
field (irrigated),Sedang,ciək,1101,bah:field (irrigated):2,bah
field (irrigated),Sre,sre,1102,bah:field (irrigated):3,bah
field (irrigated),Stieng,srej,1102,bah:field (irrigated):3,bah
field (irrigated),Tampuan,srɛː,1102,bah:field (irrigated):3,bah
to drink (water),Alak,cʻɔk,4388,bah:to drink (water):1,bah
to drink (water),BahnarGolar,ʔɛːt,4389,bah:to drink (water):1,bah
to drink (water),BahnarKontum,ʔɛːt,4389,bah:to drink (water):1,bah
to drink (water),BahnarPleiku,ɲaʔ,4390,bah:to drink (water):1,bah
to drink (water),Brao,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),Bunong,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),Cheng,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),Chrau,huːc,4354,bah:to drink (water):1,bah
to drink (water),Cua,hoːc,4354,bah:to drink (water):1,bah
to drink (water),Halang,huːt,4354,bah:to drink (water):1,bah
to drink (water),Jeh,hut (daːk),4354,bah:to drink (water):1,bah
to drink (water),JruLaven,ʔok,4387,bah:to drink (water):1,bah
to drink (water),Kasseng,seːt,4355,bah:to drink (water):1,bah
to drink (water),Kasseng,hoːc,4354,bah:to drink (water):1,bah
to drink (water),Khaonh,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),Mel,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),MnongRlm,ɲeːt,4353,bah:to drink (water):1,bah
to drink (water),Nyaheun,ʔoːk,4387,bah:to drink (water):1,bah
to drink (water),Ramam,ʔɛːt,4389,bah:to drink (water):1,bah
to drink (water),Rengao,ʔṳʔ,4356,bah:to drink (water):1,bah
to drink (water),Sapuan,ʔok,4356,bah:to drink (water):1,bah
to drink (water),Sedang,ʔòw,4356,bah:to drink (water):1,bah
to drink (water),Sre,huc,4354,bah:to drink (water):1,bah
to drink (water),Stieng,ʔoːm,4357,bah:to drink (water):1,bah
to drink (water),Tampuan,ʔaet,4389,bah:to drink (water):1,bah
breast,Alak,tɔh,661,bah:breast:1,bah
breast,BahnarGolar,tɔh,661,bah:breast:1,bah
breast,BahnarKontum,tɔh,661,bah:breast:1,bah
breast,BahnarPleiku,tɔh,661,bah:breast:1,bah
breast,Brao,tɑh,661,bah:breast:1,bah
breast,Bunong,taŋ təːh,661,bah:breast:1,bah
breast,Cheng,tɔh,661,bah:breast:1,bah
breast,Chrau,gətɔh,661,bah:breast:1,bah
breast,Cua,toh,661,bah:breast:1,bah
breast,Halang,tuh,661,bah:breast:1,bah
breast,Jeh,tuh,661,bah:breast:1,bah
breast,JruLaven,toh,661,bah:breast:1,bah
breast,Kasseng,toh,661,bah:breast:1,bah
breast,MnongRlm,tɔh,661,bah:breast:1,bah
breast,Nyaheun,tɔh,661,bah:breast:1,bah
breast,Ramam,tɔh,661,bah:breast:1,bah
breast,Sapuan,tɔh,661,bah:breast:1,bah
breast,Sedang,tow,661,bah:breast:1,bah
breast,Sre,ntəh,661,bah:breast:1,bah
breast,Stieng,tɔh,661,bah:breast:1,bah
breast,Tampuan,toh,661,bah:breast:1,bah
to bite,Alak,kap,3951,bah:to bite:1,bah
to bite,BahnarGolar,kap,3951,bah:to bite:1,bah
to bite,BahnarKontum,kap,3951,bah:to bite:1,bah
to bite,BahnarPleiku,kap,3951,bah:to bite:1,bah
to bite,Brao,kap,3951,bah:to bite:1,bah
to bite,Bunong,kap,3951,bah:to bite:1,bah
to bite,Cheng,kap,3951,bah:to bite:1,bah
to bite,Chrau,kap,3951,bah:to bite:1,bah
to bite,Cua,kaːp,3951,bah:to bite:1,bah
to bite,Halang,kap,3951,bah:to bite:1,bah
to bite,Jeh,kap,3951,bah:to bite:1,bah
to bite,JruLaven,kap,3951,bah:to bite:1,bah
to bite,Kasseng,kap,3951,bah:to bite:1,bah
to bite,Khaonh,kɑp,3951,bah:to bite:1,bah
to bite,Mel,kap,3951,bah:to bite:1,bah
to bite,MnongRlm,kap,3951,bah:to bite:1,bah
to bite,Nyaheun,kap,3951,bah:to bite:1,bah
to bite,Ramam,kap,3951,bah:to bite:1,bah
to bite,Rengao,ka̤p,3951,bah:to bite:1,bah
to bite,Sapuan,kap,3951,bah:to bite:1,bah
to bite,Sedang,ka,3951,bah:to bite:1,bah
to bite,Sre,kap,3951,bah:to bite:1,bah
to bite,Stieng,kap,3951,bah:to bite:1,bah
to bite,Tampuan,kap,3951,bah:to bite:1,bah
name,Alak,canɔʔ,2363,bah:name:2,bah
name,BahnarGolar,hənan,2364,bah:name:3,bah
name,BahnarKontum,mat,2365,bah:name:1,bah
name,BahnarPleiku,ʔanan,2364,bah:name:3,bah
name,BahnarPleiku,mat,2365,bah:name:1,bah
name,Brao,mat,2365,bah:name:1,bah
name,Bunong,mɔːh,2345,bah:name:2,bah
name,Chrau,saʔ,2335,bah:name:4,bah
name,Cua,ʔal,2337,bah:name:4,bah
name,Cua,ɗat,2336,bah:name:1,bah
name,Halang,ɟiəŋ,2338,bah:name:6,bah
name,Jeh,təliʔ,2339,bah:name:2,bah
name,JruLaven,mɔh,2345,bah:name:2,bah
name,Kasseng,ʔəloːm,2340,bah:name:4,bah
name,MnongRlm,,2364,bah:name:3,bah
name,Ramam,mat,2365,bah:name:1,bah
name,Rengao,mat,2365,bah:name:1,bah
name,Sedang,ʔinàj,2341,bah:name:3,bah
name,Sre,təmɔh,2345,bah:name:2,bah
name,Stieng,təmɔh,2345,bah:name:2,bah
name,Tampuan,sɛc,2342,bah:name:5,bah
far/distant,Alak,cəŋaːj,999,bah:far/distant:1,bah
far/distant,BahnarGolar,hətɔl,995,bah:far/distant:4,bah
far/distant,BahnarKontum,ʔatajh,1000,bah:far/distant:3,bah
far/distant,BahnarPleiku,ʔatajh / hətajh,1000,bah:far/distant:3,bah
far/distant,Brao,cɨŋaːj,999,bah:far/distant:1,bah
far/distant,Bunong,ŋaːj,999,bah:far/distant:1,bah
far/distant,Cheng,trŋaːj,999,bah:far/distant:1,bah
far/distant,Chrau,ŋaːj,999,bah:far/distant:1,bah
far/distant,Cua,saŋɨːj,999,bah:far/distant:1,bah
far/distant,Halang,həʔŋaːj,999,bah:far/distant:1,bah
far/distant,Jeh,siʔŋaːj,999,bah:far/distant:1,bah
far/distant,JruLaven,hŋaːj,999,bah:far/distant:1,bah
far/distant,Kasseng,waːc,1000,bah:far/distant:2,bah
far/distant,Khaonh,ŋɑːj,999,bah:far/distant:1,bah
far/distant,Mel,ŋaːj,999,bah:far/distant:1,bah
far/distant,MnongRlm,məːɲ maːɲ,1001,bah:far/distant:7,bah
far/distant,MnongRlm,wac,1000,bah:far/distant:2,bah
far/distant,MnongRlm,ɗaŋ,973,bah:far/distant:6,bah
far/distant,Nyaheun,ŋjɛː,999,bah:far/distant:5,bah
far/distant,Ramam,təhãːj,999,bah:far/distant:1,bah
far/distant,Rengao,həʔŋaːj,999,bah:far/distant:1,bah
far/distant,Sapuan,saŋaːj,999,bah:far/distant:1,bah
far/distant,Sedang,həŋḛ,999,bah:far/distant:1,bah
far/distant,Sre,ŋaj,999,bah:far/distant:1,bah
far/distant,Stieng,ŋaːj,999,bah:far/distant:1,bah
far/distant,Tampuan,caŋhaːjʔ,999,bah:far/distant:1,bah
to breathe/breath,Alak,ʤahɯːm,4017,bah:to breathe/breath:1,bah
to breathe/breath,BahnarGolar,ɟəhŋăm,4017,bah:to breathe/breath:1,bah
to breathe/breath,BahnarKontum,ɟəhŋăm,4017,bah:to breathe/breath:1,bah
to breathe/breath,BahnarPleiku,ɟəhŋăm,4017,bah:to breathe/breath:1,bah
to breathe/breath,Brao,huat cʰəːm,4017,bah:to breathe/breath:12,bah
to breathe/breath,Bunong,sruh nhəːm,4017,bah:to breathe/breath:11,bah
to breathe/breath,Chrau,nəm / nhəm,4017,bah:to breathe/breath:10,bah
to breathe/breath,Cua,hɔːt həːj,4026,bah:to breathe/breath:9,bah
to breathe/breath,Halang,ɟəhəːm,4017,bah:to breathe/breath:1,bah
to breathe/breath,Jeh,ɟəho̤ːm,4017,bah:to breathe/breath:1,bah
to breathe/breath,JruLaven,cəhɨːm,4017,bah:to breathe/breath:1,bah
to breathe/breath,Kasseng,ŋhɯːm,4017,bah:to breathe/breath:3,bah
to breathe/breath,Khaonh,ɗawk ŋhəm,4017,bah:to breathe/breath:2,bah
to breathe/breath,Mel,ɗɔ̤ːk ᵑhəm,4017,bah:to breathe/breath:2,bah
to breathe/breath,MnongRlm,ɲham,4017,bah:to breathe/breath:3,bah
to breathe/breath,Nyaheun,jɐːm,4017,bah:to breathe/breath:8,bah
to breathe/breath,Ramam,təhuːm / təhɯːm,4017,bah:to breathe/breath:7,bah
to breathe/breath,Rengao,də̤k cəhe̤ːm,4017,bah:to breathe/breath:2,bah
to breathe/breath,Sapuan,ɟahəːm,4017,bah:to breathe/breath:1,bah
to breathe/breath,Sedang,hiəm,4017,bah:to breathe/breath:6,bah
to breathe/breath,Sre,soam,4017,bah:to breathe/breath:5,bah
to breathe/breath,Stieng,nhuːi nhɔm,4017,bah:to breathe/breath:4,bah
to breathe/breath,Tampuan,ʔŋhəɨm,4017,bah:to breathe/breath:3,bah
to hear,Alak,ntɔŋ,4704,bah:to hear:1,bah
to hear,BahnarGolar,kətəŋ,4704,bah:to hear:1,bah
to hear,BahnarKontum,kətəŋ,4704,bah:to hear:1,bah
to hear,BahnarPleiku,kətəŋ,4704,bah:to hear:1,bah
to hear,Brao,doŋ,4704,bah:to hear:1,bah
to hear,Bunong,jat,4705,bah:to hear:4,bah
to hear,Cheng,dəŋ,4704,bah:to hear:1,bah
to hear,Chrau,caŋ,4704,bah:to hear:1,bah
to hear,Cua,tameŋ,4706,bah:to hear:1,bah
to hear,Halang,ɲəːŋ naj,4707,bah:to hear:1,bah
to hear,Jeh,ɲa̤ŋ,4707,bah:to hear:1,bah
to hear,JruLaven,sʌŋ,4708,bah:to hear:1,bah
to hear,Kasseng,ʔəsɤŋ,4708,bah:to hear:1,bah
to hear,Khaonh,kᵊtɑŋ,4704,bah:to hear:1,bah
to hear,Mel,kᵊtaŋ,4704,bah:to hear:1,bah
to hear,MnongRlm,tɔŋ,4704,bah:to hear:1,bah
to hear,Nyaheun,sɐŋ,4708,bah:to hear:1,bah
to hear,Ramam,takŋ,4704,bah:to hear:1,bah
to hear,Rengao,tə̤ŋ,4704,bah:to hear:1,bah
to hear,Sapuan,dɨŋ / dɔŋ,4704,bah:to hear:1,bah
to hear,Sedang,təmaŋ,4706,bah:to hear:1,bah
to hear,Sre,kənɔ,4667,bah:to hear:3,bah
to hear,Sre,klɔ,4668,bah:to hear:2,bah
to hear,Stieng,taŋ,4704,bah:to hear:1,bah
to hear,Tampuan,tətaŋ,4704,bah:to hear:1,bah
to see,Alak,tal,5352,bah:to see:1,bah
to see,BahnarGolar,ɓoh,5290,bah:to see:2,bah
to see,BahnarKontum,ɓoh,5290,bah:to see:2,bah
to see,BahnarPleiku,ɓoh,5290,bah:to see:2,bah
to see,Brao,taj,5291,bah:to see:1,bah
to see,Bunong,waɲ,5349,bah:to see:5,bah
to see,Bunong,chaj,5348,bah:to see:1,bah
to see,Cheng,taːə,5291,bah:to see:1,bah
to see,Chrau,seːn,5292,bah:to see:3,bah
to see,Cua,hlʌʔ,5293,bah:to see:2,bah
to see,Halang,kɛː,5294,bah:to see:4,bah
to see,Halang,saw,5295,bah:to see:3,bah
to see,Halang,ʔlaːj,5296,bah:to see:1,bah
to see,Jeh,taw,5291,bah:to see:1,bah
to see,Jeh,kɛj,5294,bah:to see:1,bah
to see,JruLaven,taw,5291,bah:to see:1,bah
to see,Kasseng,taɯ,5291,bah:to see:1,bah
to see,Khaonh,ʔaɲ,5297,bah:to see:5,bah
to see,Mel,ansəɨ,5348,bah:to see:5,bah
to see,MnongRlm,sɔː,5295,bah:to see:3,bah
to see,Nyaheun,təː,5291,bah:to see:1,bah
to see,Ramam,kəɺ,5296,bah:to see:4,bah
to see,Rengao,hlɔʔ,5293,bah:to see:2,bah
to see,Sapuan,taj,5291,bah:to see:1,bah
to see,Sedang,hnaj,5298,bah:to see:1,bah
to see,Sre,gɔ,5299,bah:to see:4,bah
to see,Stieng,cʰaw,5295,bah:to see:1,bah
to see,Tampuan,haj,5301,bah:to see:1,bah
to burn (tr.),Alak,cɔh,4072,bah:to burn (tr.):1,bah
to burn (tr.),Alak,kaːt,4075,bah:to burn (tr.):1,bah
to burn (tr.),BahnarGolar,ʔuɲ,4076,bah:to burn (tr.):1,bah
to burn (tr.),BahnarKontum,ʔuɲ,4076,bah:to burn (tr.):1,bah
to burn (tr.),BahnarPleiku,soːŋ,4077,bah:to burn (tr.):1,bah
to burn (tr.),Brao,lɑːk,4078,bah:to burn (tr.):1,bah
to burn (tr.),Bunong,ko,4071,bah:to burn (tr.):1,bah
to burn (tr.),Chrau,ŋiːt,4033,bah:to burn (tr.):1,bah
to burn (tr.),Cua,ɟaʔ,4032,bah:to burn (tr.):1,bah
to burn (tr.),Halang,cuh,4072,bah:to burn (tr.):1,bah
to burn (tr.),Jeh,kʰɔːŋ,4034,bah:to burn (tr.):1,bah
to burn (tr.),JruLaven,coh,4072,bah:to burn (tr.):1,bah
to burn (tr.),Kasseng,ʔərɔh,4035,bah:to burn (tr.):1,bah
to burn (tr.),Kasseng,coh,4072,bah:to burn (tr.):1,bah
to burn (tr.),Khaonh,ʔɑsɑː,4036,bah:to burn (tr.):1,bah
to burn (tr.),Mel,ʔasaː,4036,bah:to burn (tr.):1,bah
to burn (tr.),MnongRlm,ɟhuː,4071,bah:to burn (tr.):1,bah
to burn (tr.),Nyaheun,coh,4072,bah:to burn (tr.):1,bah
to burn (tr.),Ramam,caːw,4072,bah:to burn (tr.):1,bah
to burn (tr.),Rengao,kʰəŋ,4034,bah:to burn (tr.):1,bah
to burn (tr.),Sedang,cow,4072,bah:to burn (tr.):1,bah
to burn (tr.),Sre,cʰu,4071,bah:to burn (tr.):1,bah
to burn (tr.),Stieng,ɟhu,4071,bah:to burn (tr.):1,bah
to burn (tr.),Tampuan,soh,4072,bah:to burn (tr.):1,bah
to know,Alak,ŋal,5001,bah:to know:3,bah
to know,BahnarKontum,ləlɛʔ,4944,bah:to know:1,bah
to know,BahnarPleiku,bat,4945,bah:to know:2,bah
to know,Brao,cʰgaːw,5001,bah:to know:3,bah
to know,Brao,nɑh,4946,bah:to know:1,bah
to know,Bunong,kit,4948,bah:to know:2,bah
to know,Cheng,ləh,4947,bah:to know:1,bah
to know,Chrau,gɨt,4948,bah:to know:2,bah
to know,Cua,sɛt,4949,bah:to know:2,bah
to know,Halang,pətɔam,4950,bah:to know:2,bah
to know,Jeh,ʔlɔʔ,4951,bah:to know:1,bah
to know,JruLaven,hgal,5001,bah:to know:3,bah
to know,JruLaven,nʌh,4946,bah:to know:1,bah
to know,Kasseng,moh,4952,bah:to know:1,bah
to know,Khaonh,ʔɡɨt,4948,bah:to know:2,bah
to know,Mel,ɡɨ̤t,4948,bah:to know:2,bah
to know,MnongRlm,gɨt,4948,bah:to know:2,bah
to know,Nyaheun,duk,4953,bah:to know:1,bah
to know,Ramam,lɔʔ,4951,bah:to know:1,bah
to know,Rengao,lɔʔ,4951,bah:to know:1,bah
to know,Sapuan,duk,4953,bah:to know:1,bah
to know,Sedang,ʔnaj,4955,bah:to know:3,bah
to know,Sre,git,4948,bah:to know:2,bah
to know,Stieng,gɨt,4948,bah:to know:2,bah
to know,Tampuan,ʔloʔ,4951,bah:to know:1,bah
to sit,Alak,taʔoːj,5477,bah:to sit:2,bah
to sit,BahnarGolar,ʔwɛːj,5477,bah:to sit:2,bah
to sit,BahnarKontum,ʔwɛːj,5477,bah:to sit:2,bah
to sit,BahnarPleiku,ʔwɛːj,5477,bah:to sit:2,bah
to sit,Brao,kuː,5478,bah:to sit:1,bah
to sit,Bunong,kṳʔ,5439,bah:to sit:1,bah
to sit,Cheng,krkuː,5478,bah:to sit:1,bah
to sit,Chrau,guʔ,5439,bah:to sit:1,bah
to sit,Cua,ŋoːj,5444,bah:to sit:2,bah
to sit,Halang,həʔnəːl,5437,bah:to sit:3,bah
to sit,Jeh,siʔna̤n,5437,bah:to sit:3,bah
to sit,JruLaven,ŋɔːk,5436,bah:to sit:1,bah
to sit,Kasseng,ʔəɟoːt,5438,bah:to sit:4,bah
to sit,Khaonh,ʔɡok,5439,bah:to sit:1,bah
to sit,Mel,ʔɡok,5439,bah:to sit:1,bah
to sit,MnongRlm,guːk,5439,bah:to sit:1,bah
to sit,Nyaheun,kuo,5478,bah:to sit:1,bah
to sit,Ramam,ʔɔj,5477,bah:to sit:2,bah
to sit,Rengao,ʔwɛj,5477,bah:to sit:2,bah
to sit,Sapuan,kuo,5478,bah:to sit:1,bah
to sit,Stieng,goʔ,5439,bah:to sit:1,bah
to sit,Tampuan,ŋwʔae,5477,bah:to sit:5,bah
to kill,Alak,kasiːt,4937,bah:to kill:1,bah
to kill,BahnarGolar,pəloːc,4938,bah:to kill:2,bah
to kill,BahnarKontum,pəloːc,4938,bah:to kill:2,bah
to kill,BahnarPleiku,pəloːc,4938,bah:to kill:2,bah
to kill,Brao,kəceːt,4937,bah:to kill:1,bah
to kill,Bunong,nkhɨt,4937,bah:to kill:1,bah
to kill,Cheng,kceːt,4937,bah:to kill:1,bah
to kill,Cua,paːk seːt,4937,bah:to kill:1,bah
to kill,Halang,pəho̤ːt,4939,bah:to kill:2,bah
to kill,Jeh,ɟah,4940,bah:to kill:4,bah
to kill,JruLaven,kceːt,4937,bah:to kill:1,bah
to kill,Kasseng,ʔəciːt,4937,bah:to kill:1,bah
to kill,Nyaheun,gjeːt,4937,bah:to kill:1,bah
to kill,Ramam,pəcɛːw,4941,bah:to kill:3,bah
to kill,Rengao,pəhlat,4942,bah:to kill:2,bah
to kill,Sapuan,kacɛt,4937,bah:to kill:1,bah
to kill,Sedang,kəde,4919,bah:to kill:1,bah
