concept,doculect,counterpart,cc,inferredCC,db
far,Batang Tibetan,_rĩ¹,1469,st:far:3,st
far,Beijing,yuǎn,648,st:far:10,st
far,Bodo,zaʔn,346,st:far:18,st
far,Bokar,aːto,1336,st:far:8,st
far,Bola,vɛ³¹,648,st:far:5,st
far,Burmese,weː,648,st:far:5,st
far,Dimasa,gaʒaiŋ,346,st:far:14,st
far,Dulong,a³¹_rɔːm⁵⁵,1230,st:far:9,st
far,Ersu,ṣɛ⁵⁵,185,st:far:2,st
far,Fuzhou,xuoŋ²⁴²,648,st:far:11,st
far,Garo,cel-e,346,st:far:15,st
far,Geba,ʔɔ⁴⁴_ji³³,630,st:far:4,st
far,Geker,ji³³,630,st:far:4,st
far,Guiqiong,ntha³³_xĩ⁵⁵,185,st:far:1,st
far,Gurung,xrẽ¹go,1469,st:far:19,st
far,Hakka,ian³,648,st:far:10,st
far,Hill-Miri,ado,1336,st:far:8,st
far,Hmar,hla,917,st:far:12,st
far,Horpa,_će_ʒi,1469,st:far:16,st
far,Idu,lioŋ¹,386,st:far:11,st
far,Jingpo,ca̲n³³,346,st:far:20,st
far,Jinuo,xə⁴⁴,919,st:far:2,st
far,Jirel,thaː_L¹ri_T¹,1469,st:far:1,st
far,Kaike,gyɔŋmɔ,918,st:far:21,st
far,Khaling,kɔkphɛmH,1156,st:far:22,st
far,Kulung,chuburi,819,st:far:1,st
far,Lepcha,rŭ,414,st:far:9,st
far,Lhasa Tibetan,thaʔ⁵³_riŋ¹⁵,1469,st:far:1,st
far,Lhota,ekoːni,919,st:far:23,st
far,Liangmai,diuhbu,1336,st:far:7,st
far,Lijiang-Naxi,khɨ³³_kho³³,919,st:far:6,st
far,Limbu,maːNgha,1155,st:far:24,st
far,Lushai,hla,917,st:far:12,st
far,Lüsu,ər³³_ṣa³⁵,185,st:far:25,st
far,Manu,źị¹¹,630,st:far:13,st
far,Motuo-M,thaʔ_riŋmo_TIB,89,st:far:1,st
far,N-Qiang,_χe,648,st:far:2,st
far,Namuzi,da⁵⁵_qhu³³,648,st:far:6,st
far,Ninglang-Naxi,źa³¹_ṣa⁵⁵,819,st:far:2,st
far,Nusu,ue⁵⁵,648,st:far:26,st
far,Old Chinese,u̯hanʔ,648,st:far:27,st
far,Pa'O,ŋja⁴⁴²²,630,st:far:28,st
far,Padam,mo-do,1336,st:far:8,st
far,Quueyu,tha⁵⁵_ri⁵⁵_TI,87,st:far:1,st
far,Rawang,ərum,1230,st:far:9,st
far,Rourou,ve³¹,648,st:far:5,st
far,Serdukpen,achikho,819,st:far:6,st
far,Sgaw,jiː³³,630,st:far:4,st
far,Sherpa,thakHF_riŋbu,1469,st:far:1,st
far,Shixing,qhua⁵⁵,648,st:far:6,st
far,Tangkul,katava,648,st:far:7,st
far,Tujia,ɣɨe⁴,1469,st:far:2,st
far,W. Kayah,źiẹ¹¹,630,st:far:13,st
far,Written Tibetan,_riŋ_po,1469,st:far:3,st
far,Xiaxe Tibetan,_raŋ,1469,st:far:3,st
far,Yeinbaw,źe³³,630,st:far:2,st
far,Yintale,ʔa¹¹_jɨ³³,630,st:far:4,st
far,Zeme,kadeube,1336,st:far:7,st
far,Zhaba,ve²¹,648,st:far:5,st
fat n.,Ao-Chungli,temo,1477,st:fat n.:7,st
fat n.,Ao-Mongsen,samo,1477,st:fat n.:7,st
fat n.,Ao-Mongsen,tɨso,191,st:fat n.:1,st
fat n.,Apatari,ʒántu,1077,st:fat n.:1,st
fat n.,Beijing,zhīfang,601,st:fat n.:8,st
fat n.,Bodo,tau,191,st:fat n.:1,st
fat n.,Burmese,achi_mjaː,243,st:fat n.:9,st
fat n.,Dhimal,sau,191,st:fat n.:1,st
fat n.,Dimasa,buthao,191,st:fat n.:1,st
fat n.,Fuzhou,cie⁵⁵,601,st:fat n.:2,st
fat n.,Garo,mit-dim_>_mitim,1042,st:fat n.:10,st
fat n.,Geba,b̄oʔ⁵³,849,st:fat n.:4,st
fat n.,Geker,ʔəb̄ʌiʔ⁵³,849,st:fat n.:4,st
fat n.,Gurung,chi²,243,st:fat n.:2,st
fat n.,Hakka,iu²,1325,st:fat n.:3,st
fat n.,Hill-Miri,u,1236,st:fat n.:3,st
fat n.,Hmar,sathau,191,st:fat n.:1,st
fat n.,Jingpo,sau⁵⁵,191,st:fat n.:1,st
fat n.,Jirel,chi_L¹lup_T¹,243,st:fat n.:2,st
fat n.,Kaike,chi,243,st:fat n.:2,st
fat n.,Khaling,chodoweH,191,st:fat n.:5,st
fat n.,Kulung,chɔdɔwa,191,st:fat n.:5,st
fat n.,Lepcha,a-šut,191,st:fat n.:3,st
fat n.,Lhota,ekhu,749,st:fat n.:11,st
fat n.,Liangmai,pasa,191,st:fat n.:6,st
fat n.,Limbu,soːʔl,191,st:fat n.:12,st
fat n.,Lushai,thau,191,st:fat n.:1,st
fat n.,Manu,so⁴⁴,191,st:fat n.:1,st
fat n.,Old Chinese,kĳ,601,st:fat n.:13,st
fat n.,Pa'O,ʔa¹¹_bɛʔ⁴⁴,849,st:fat n.:4,st
fat n.,Padam,un-ne,1078,st:fat n.:14,st
fat n.,Rawang,su,191,st:fat n.:3,st
fat n.,Serdukpen,ayo,751,st:fat n.:15,st
fat n.,Sgaw,ʔəṭo⁴⁴,191,st:fat n.:16,st
fat n.,Sherpa,chiluk_LR,243,st:fat n.:2,st
fat n.,Tangkul,athao,191,st:fat n.:1,st
fat n.,W. Kayah,ću⁵⁵,191,st:fat n.:3,st
fat n.,Written Tibetan,chil,243,st:fat n.:2,st
fat n.,Yeinbaw,bwv⁵⁵,750,st:fat n.:17,st
fat n.,Yintale,bai⁵⁵,849,st:fat n.:18,st
fat n.,Zeme,pecha,191,st:fat n.:6,st
feather,Alike Tibetan,rʒ́o,649,st:feather:3,st
feather,Ao-Chungli,eńo,1374,st:feather:11,st
feather,Ao-Mongsen,towa,649,st:feather:10,st
feather,Apatari,pɨle,389,st:feather:12,st
feather,Batang Tibetan,ʒ́ö⁵³,649,st:feather:3,st
feather,Beijing,yǔmáo,649,st:feather:5,st
feather,Beijing,máo,1407,st:feather:6,st
feather,Bodo,gaŋ,548,st:feather:13,st
feather,Bokar,ńu_yiː,1079,st:feather:14,st
feather,Bola,a³¹_mau³⁵,1492,st:feather:5,st
feather,Burmese,mweː,330,st:feather:15,st
feather,Dhimal,pakhena,17,st:feather:16,st
feather,Dimasa,bagaraŋ,548,st:feather:17,st
feather,Dulong,aŋ³¹_mɨ̆l⁵⁵,330,st:feather:18,st
feather,Ersu,mar⁵⁵,330,st:feather:19,st
feather,Fuzhou,ü³¹_mou⁵²,649,st:feather:20,st
feather,Fuzhou,ü³¹_mou⁵²,1492,st:feather:5,st
feather,Garo,do-kimil,330,st:feather:1,st
feather,Geba,ʔəshoʔ⁵³,181,st:feather:4,st
feather,Geker,thəɨ²²_ʃuʔ⁵³,181,st:feather:4,st
feather,Guiqiong,chɔ̃³³,181,st:feather:2,st
feather,Gurung,pxyaː¹,389,st:feather:7,st
feather,Hakka,mo¹,1492,st:feather:6,st
feather,Hill-Miri,al-lap,389,st:feather:21,st
feather,Hmar,hmul,330,st:feather:1,st
feather,Horpa,ɣra_spə,874,st:feather:22,st
feather,Idu,mu¹_bra¹,330,st:feather:1,st
feather,Jingpo,mun³³,330,st:feather:1,st
feather,Jinuo,mɨ⁴⁴_nu⁴⁴,1492,st:feather:23,st
feather,Jirel,pu_L¹ǯa_T¹,874,st:feather:7,st
feather,Kaike,mul,330,st:feather:1,st
feather,Khaling,leptiH,389,st:feather:24,st
feather,Kulung,walamma,1479,st:feather:25,st
feather,Lepcha,a-kóp,490,st:feather:26,st
feather,Lhasa Tibetan,ćo¹³,649,st:feather:2,st
feather,Lhota,oːhɨm,921,st:feather:27,st
feather,Liangmai,kahu,649,st:feather:28,st
feather,Lijiang-Naxi,no²¹,1492,st:feather:29,st
feather,Limbu,murik,1492,st:feather:1,st
feather,Lushai,hmul,330,st:feather:1,st
feather,Lüsu,mu⁵³,1492,st:feather:1,st
feather,Manu,ʃho³³,181,st:feather:2,st
feather,Motuo-M,ʒ̣o,649,st:feather:3,st
feather,N-Qiang,hu_pa,181,st:feather:30,st
feather,Namuzi,hũ³³__EE,181,st:feather:8,st
feather,Nusu,mhɨi⁵⁵,330,st:feather:31,st
feather,Old Chinese,u̯̲aʔ,649,st:feather:32,st
feather,Pa'O,ʔa¹¹_chʌn³³,181,st:feather:2,st
feather,Padam,a-mɨt,1226,st:feather:33,st
feather,Quueyu,pća¹³_ʒ̣o⁵⁵,389,st:feather:34,st
feather,Rawang,kha_mil,330,st:feather:1,st
feather,Rourou,ćha⁵⁵_min⁵⁵,330,st:feather:9,st
feather,Serdukpen,naphaŋ-amin,766,st:feather:35,st
feather,Serdukpen,naphaŋ-amin,330,st:feather:9,st
feather,Sgaw,ʔəshuʔ⁵³,181,st:feather:4,st
feather,Sherpa,puzokHF,874,st:feather:36,st
feather,Shixing,sũ⁵⁵,181,st:feather:8,st
feather,Tangkul,vanoha,649,st:feather:37,st
feather,Tujia,si³_ka¹,1275,st:feather:38,st
feather,W. Kayah,thu¹¹_shɨ¹¹,181,st:feather:4,st
feather,Written Tibetan,sgro,649,st:feather:39,st
feather,Xiaxe Tibetan,ʒ́o,649,st:feather:3,st
feather,Yeinbaw,ʃhwv¹¹,181,st:feather:40,st
feather,Yintale,shəo³³,181,st:feather:2,st
feather,Zeme,pekankat,1114,st:feather:41,st
feather,Zhaba,ʃŏ²¹_mau⁵⁵,1492,st:feather:5,st
ashes,Ao-Chungli,ap,844,st:ashes:1,st
ashes,Ao-Mongsen,opu,844,st:ashes:13,st
ashes,Apatari,múbu,844,st:ashes:4,st
ashes,Apatari,muyu,711,st:ashes:9,st
ashes,Batang Tibetan,thei¹³_kâ⁵⁵,120,st:ashes:8,st
ashes,Beijing,xūi,709,st:ashes:3,st
ashes,Bodo,_haŋgar,531,st:ashes:14,st
ashes,Bokar,mə_reː,1443,st:ashes:10,st
ashes,Bola,mi³¹_map³¹,710,st:ashes:15,st
ashes,Burmese,pra,438,st:ashes:2,st
ashes,Dhimal,busuri,844,st:ashes:5,st
ashes,Dimasa,thapla,438,st:ashes:1,st
ashes,Dulong,pa⁵⁵_pu⁵⁵,844,st:ashes:11,st
ashes,Ersu,ər⁵⁵,1443,st:ashes:16,st
ashes,Fuzhou,xui⁵⁵,709,st:ashes:3,st
ashes,Garo,tapra,438,st:ashes:1,st
ashes,Geba,phɛʔ⁵³_shɛ⁴⁴,710,st:ashes:2,st
ashes,Geker,pha²²_sha⁴⁴,710,st:ashes:2,st
ashes,Guiqiong,c̣hɨ⁵³,710,st:ashes:17,st
ashes,Gurung,mebro¹,438,st:ashes:4,st
ashes,Hakka,foi¹,709,st:ashes:18,st
ashes,Hill-Miri,maya,711,st:ashes:19,st
ashes,Hmar,pilvut,517,st:ashes:7,st
ashes,Hmar,mei_waːm,710,st:ashes:6,st
ashes,Horpa,flɛ,438,st:ashes:12,st
ashes,Idu,i¹_gu¹,517,st:ashes:20,st
ashes,Jingpo,tap³¹,1514,st:ashes:1,st
ashes,Jinuo,a³³_mə⁵⁵,709,st:ashes:21,st
ashes,Jirel,tha_L¹la_T¹,120,st:ashes:22,st
ashes,Jirel,tha_L¹la_T¹,438,st:ashes:1,st
ashes,Kaike,malha,438,st:ashes:23,st
ashes,Khaling,püyüH,438,st:ashes:24,st
ashes,Khaling,püyüH,844,st:ashes:25,st
ashes,Kulung,chubui,438,st:ashes:26,st
ashes,Kulung,chubui,844,st:ashes:1,st
ashes,Lepcha,yu,711,st:ashes:27,st
ashes,Lhasa Tibetan,kho¹³_thɛ⁵⁵,120,st:ashes:1,st
ashes,Lhota,mipoːk,844,st:ashes:28,st
ashes,Lijiang-Naxi,ɣɨ⁵⁵,438,st:ashes:3,st
ashes,Limbu,thappu,1514,st:ashes:29,st
ashes,Limbu,thappu,844,st:ashes:1,st
ashes,Lushai,mei_vaːp,710,st:ashes:6,st
ashes,Lushai,vut,517,st:ashes:7,st
ashes,Lüsu,źy³⁵,1443,st:ashes:30,st
ashes,Manu,ku¹¹_pha⁴⁴,710,st:ashes:2,st
ashes,Motuo-M,thu_lu,120,st:ashes:1,st
ashes,N-Qiang,ći_ći_bu_zụ,710,st:ashes:5,st
ashes,Namuzi,la³⁵,438,st:ashes:31,st
ashes,Ninglang-Naxi,luə¹³,438,st:ashes:32,st
ashes,Nusu,dʒɛr⁴²_nhɛr⁴²,279,st:ashes:33,st
ashes,Old Chinese,smə̄j,709,st:ashes:34,st
ashes,Pa'O,pha³³,710,st:ashes:2,st
ashes,Padam,med-bu,844,st:ashes:4,st
ashes,Quueyu,thə⁵⁵_pka⁵⁵_p,677,st:ashes:35,st
ashes,Quueyu,thə⁵⁵_pka⁵⁵_p,710,st:ashes:8,st
ashes,Rawang,khaphu,844,st:ashes:1,st
ashes,Rourou,na⁵⁵_ma³⁵_phu,844,st:ashes:36,st
ashes,Serdukpen,mi,709,st:ashes:37,st
ashes,Sgaw,phaʔ⁵³_sha⁴⁴,710,st:ashes:2,st
ashes,Sherpa,thalǯum_LR,120,st:ashes:1,st
ashes,Shixing,pa³³_ji³⁵,710,st:ashes:2,st
ashes,Tangkul,hotla,438,st:ashes:1,st
ashes,Tujia,pu⁴_chi³,844,st:ashes:38,st
ashes,W. Kayah,kɔ⁵⁵_phɛ¹¹,710,st:ashes:2,st
ashes,Written Tibetan,go_thal,120,st:ashes:1,st
ashes,Xiaxe Tibetan,tha,120,st:ashes:1,st
ashes,Yeinbaw,pha¹¹,710,st:ashes:2,st
ashes,Yintale,pha³³,710,st:ashes:2,st
ashes,Zeme,tinbun,681,st:ashes:39,st
ashes,Zhaba,_mop⁵⁵,710,st:ashes:40,st
fire,Alike Tibetan,mńe,1500,st:fire:1,st
fire,Ao-Chungli,mi,1500,st:fire:1,st
fire,Ao-Mongsen,mizɨ,1500,st:fire:1,st
fire,Apatari,yàmu,1500,st:fire:4,st
fire,Batang Tibetan,ńe⁵⁵,1500,st:fire:1,st
fire,Beijing,xuǒ,1500,st:fire:3,st
fire,Bodo,oʔr,1192,st:fire:5,st
fire,Bokar,ə_mə,1500,st:fire:1,st
fire,Bola,mji³⁵,1500,st:fire:1,st
fire,Burmese,miː,1500,st:fire:1,st
fire,Dhimal,me,1500,st:fire:1,st
fire,Dimasa,wai,1192,st:fire:2,st
fire,Dulong,tɨ⁵⁵_mi⁵⁵,1500,st:fire:1,st
fire,Ersu,mɛ⁵⁵,1500,st:fire:1,st
fire,Fuzhou,xui³³,1500,st:fire:3,st
fire,Garo,wa-al,1192,st:fire:2,st
fire,Geba,miʔ⁵³,1500,st:fire:1,st
fire,Geker,meiʔ⁵³_ʔu³³,1500,st:fire:1,st
fire,Guiqiong,mĩ³³_ta⁵³,1500,st:fire:1,st
fire,Gurung,mi¹,1500,st:fire:1,st
fire,Hakka,fo³,1500,st:fire:6,st
fire,Hill-Miri,əm,1500,st:fire:1,st
fire,Hmar,mei,1500,st:fire:1,st
fire,Horpa,ɣmə,1500,st:fire:1,st
fire,Idu,ma¹_mru¹,1500,st:fire:4,st
fire,Jingpo,wan³¹,1192,st:fire:2,st
fire,Jinuo,mi⁴⁴,1500,st:fire:1,st
fire,Jirel,me_T¹,1500,st:fire:1,st
fire,Kaike,myẽ,1500,st:fire:1,st
fire,Khaling,mi_L,1500,st:fire:1,st
fire,Kulung,mi,1500,st:fire:1,st
fire,Lepcha,mí,1500,st:fire:1,st
fire,Lhasa Tibetan,me¹³,1500,st:fire:1,st
fire,Lhota,oːmi,1500,st:fire:1,st
fire,Liangmai,chami,1500,st:fire:1,st
fire,Lijiang-Naxi,mi³³,1500,st:fire:1,st
fire,Limbu,mi,1500,st:fire:1,st
fire,Lushai,mei,1500,st:fire:1,st
fire,Lüsu,me³⁵,1500,st:fire:1,st
fire,Manu,mi⁴⁴,1500,st:fire:1,st
fire,Motuo-M,mi,1500,st:fire:1,st
fire,N-Qiang,mə,1500,st:fire:1,st
fire,Namuzi,mi⁵⁵,1500,st:fire:1,st
fire,Ninglang-Naxi,mv³³,1500,st:fire:1,st
fire,Nusu,mi⁵⁵,1500,st:fire:1,st
fire,Old Chinese,smējʔ,1500,st:fire:1,st
fire,Pa'O,me³³,1500,st:fire:1,st
fire,Padam,ə-mə,1500,st:fire:1,st
fire,Quueyu,mɔ¹³,1500,st:fire:1,st
fire,Rawang,thəmi,1500,st:fire:1,st
fire,Rourou,mi³¹_ɣa⁴⁴,1500,st:fire:1,st
fire,Serdukpen,ba,1500,st:fire:2,st
fire,Sgaw,meʔ⁵³_ʔu⁴⁴,1500,st:fire:1,st
fire,Sherpa,me_LR,1500,st:fire:1,st
fire,Shixing,ńɛ³⁵,1500,st:fire:1,st
fire,Tangkul,mei,1500,st:fire:1,st
fire,Tujia,mi¹,1500,st:fire:1,st
fire,W. Kayah,mi¹¹,1500,st:fire:1,st
fire,Written Tibetan,me,1500,st:fire:1,st
fire,Xiaxe Tibetan,ńe,1500,st:fire:1,st
fire,Yeinbaw,mi²²,1500,st:fire:1,st
fire,Yintale,miː³³,1500,st:fire:1,st
fire,Zeme,hemi,1500,st:fire:1,st
fire,Zhaba,mji²¹,1500,st:fire:1,st
fish,Alike Tibetan,ńä,626,st:fish:1,st
fish,Ao-Chungli,aŋo,626,st:fish:1,st
fish,Ao-Mongsen,aŋa,626,st:fish:1,st
fish,Apatari,ŋi,626,st:fish:1,st
fish,Batang Tibetan,ńa_²³¹,626,st:fish:1,st
fish,Beijing,yú,626,st:fish:1,st
fish,Bodo,naʔ,626,st:fish:1,st
fish,Bokar,o_ŋoː,626,st:fish:1,st
fish,Burmese,ŋaː,626,st:fish:1,st
fish,Dhimal,heya,626,st:fish:4,st
fish,Dimasa,na,626,st:fish:1,st
fish,Dulong,ŋa⁵⁵_plaʔ⁵⁵,626,st:fish:1,st
fish,Ersu,zu⁵⁵,752,st:fish:3,st
fish,Fuzhou,ŋü⁵²,626,st:fish:1,st
fish,Garo,na-tok,626,st:fish:1,st
fish,Geba,t̯a²²_pho⁴⁴,1234,st:fish:2,st
fish,Geker,t̯aʔ⁵³,1234,st:fish:2,st
fish,Guiqiong,tʃɨ⁵³_ńi⁵³,626,st:fish:10,st
fish,Guiqiong,tʃɨ⁵³_ńi⁵³,752,st:fish:9,st
fish,Gurung,tã²ga,626,st:fish:2,st
fish,Hakka,ŋ²,626,st:fish:1,st
fish,Hill-Miri,ŋui,626,st:fish:1,st
fish,Hmar,ŋa,626,st:fish:1,st
fish,Horpa,ʁjə,922,st:fish:8,st
fish,Horpa,ʁjə,752,st:fish:5,st
fish,Idu,a¹_ŋa¹,626,st:fish:1,st
fish,Jingpo,ŋa⁵⁵,626,st:fish:1,st
fish,Jinuo,ŋhɔ⁴⁴_ʃɔ⁴⁴,626,st:fish:6,st
fish,Jirel,ńa_L²,626,st:fish:1,st
fish,Kaike,ŋa,626,st:fish:1,st
fish,Khaling,nhö_L,626,st:fish:1,st
fish,Kulung,Na,626,st:fish:1,st
fish,Lepcha,ŋo,626,st:fish:1,st
fish,Lhasa Tibetan,ńa¹⁵,626,st:fish:1,st
fish,Lhota,oːŋo,626,st:fish:1,st
fish,Liangmai,chakha,923,st:fish:4,st
fish,Lijiang-Naxi,ńi³³,626,st:fish:1,st
fish,Limbu,na,626,st:fish:1,st
fish,Lushai,sa-ŋha,626,st:fish:1,st
fish,Lüsu,ńæ³⁵_TIB,19,st:fish:1,st
fish,Manu,tɔ̣³³_pho⁴⁴,1234,st:fish:2,st
fish,Motuo-M,ŋa,626,st:fish:1,st
fish,N-Qiang,ʁʒə,922,st:fish:7,st
fish,N-Qiang,ʁʒə,752,st:fish:5,st
fish,Namuzi,zu⁵⁵,752,st:fish:3,st
fish,Ninglang-Naxi,ńi³³_zo³³,626,st:fish:3,st
fish,Nusu,ŋa⁵⁵,626,st:fish:1,st
fish,Old Chinese,ŋha,626,st:fish:1,st
fish,Pa'O,thaʔ⁵⁵_pe²²,1234,st:fish:2,st
fish,Padam,ə-ŋo,626,st:fish:1,st
fish,Quueyu,ńa¹³_TIB,18,st:fish:1,st
fish,Rawang,ŋa,626,st:fish:1,st
fish,Rourou,ŋo³¹_kõ⁵⁵,626,st:fish:6,st
fish,Serdukpen,ńu,626,st:fish:1,st
fish,Sgaw,ńãʔ⁵³,626,st:fish:1,st
fish,Sherpa,ŋya_LF,626,st:fish:1,st
fish,Shixing,o⁵⁵,922,st:fish:3,st
fish,Tangkul,khai,923,st:fish:4,st
fish,Tujia,soŋ³,626,st:fish:3,st
fish,W. Kayah,tɛ̣³³,1234,st:fish:2,st
fish,Written Tibetan,ńa,626,st:fish:1,st
fish,Xiaxe Tibetan,ńa,626,st:fish:1,st
fish,Yeinbaw,tạ⁵⁵,1234,st:fish:2,st
fish,Yintale,ta¹¹_phu⁵⁵,1234,st:fish:2,st
fish,Zeme,heka,923,st:fish:4,st
fish,Zhaba,ŋŏ²¹_co²¹,626,st:fish:6,st
fly v.,Alike Tibetan,mpər,820,st:fly v.:1,st
fly v.,Ao-Chungli,ima-ao,1480,st:fly v.:12,st
fly v.,Ao-Mongsen,yem,1480,st:fly v.:2,st
fly v.,Apatari,gó,659,st:fly v.:13,st
fly v.,Batang Tibetan,dĩ⁵⁵,1531,st:fly v.:4,st
fly v.,Beijing,fēi,820,st:fly v.:8,st
fly v.,Bodo,bir,820,st:fly v.:1,st
fly v.,Bokar,byar,820,st:fly v.:1,st
fly v.,Bola,tɔ̃³¹,1531,st:fly v.:4,st
fly v.,Burmese,pjam,767,st:fly v.:1,st
fly v.,Dimasa,bur,820,st:fly v.:1,st
fly v.,Dulong,ber⁵³,820,st:fly v.:1,st
fly v.,Ersu,guar⁵⁵,659,st:fly v.:3,st
fly v.,Fuzhou,pui⁵⁵,820,st:fly v.:1,st
fly v.,Garo,bila,820,st:fly v.:1,st
fly v.,Geba,ʔəxwi³³,106,st:fly v.:9,st
fly v.,Geker,jiː³³,273,st:fly v.:5,st
fly v.,Guiqiong,phü⁵⁵,820,st:fly v.:1,st
fly v.,Gurung,pxiri¹,820,st:fly v.:1,st
fly v.,Hakka,bi¹,820,st:fly v.:1,st
fly v.,Hill-Miri,ʒar,217,st:fly v.:3,st
fly v.,Hmar,vuoŋ,650,st:fly v.:6,st
fly v.,Horpa,bjo,767,st:fly v.:1,st
fly v.,Idu,li¹,390,st:fly v.:2,st
fly v.,Jinuo,prɛ⁴²,767,st:fly v.:1,st
fly v.,Jirel,phur_L²,820,st:fly v.:1,st
fly v.,Kaike,lip,390,st:fly v.:2,st
fly v.,Khaling,bher_L,820,st:fly v.:1,st
fly v.,Kulung,per,820,st:fly v.:1,st
fly v.,Lepcha,lám,1480,st:fly v.:2,st
fly v.,Lhasa Tibetan,phir⁵⁵,820,st:fly v.:1,st
fly v.,Lhota,phyai,820,st:fly v.:1,st
fly v.,Liangmai,lem,1480,st:fly v.:2,st
fly v.,Lijiang-Naxi,mbi³¹,767,st:fly v.:1,st
fly v.,Limbu,pɛːmaʔ,820,st:fly v.:10,st
fly v.,Lushai,thlawk,929,st:fly v.:11,st
fly v.,Lüsu,bźɛ̃⁵⁵,767,st:fly v.:7,st
fly v.,Manu,ßị¹¹,273,st:fly v.:3,st
fly v.,Motuo-M,phen,820,st:fly v.:1,st
fly v.,N-Qiang,gzi,767,st:fly v.:3,st
fly v.,Namuzi,fɛ⁵³_ha³⁵,1080,st:fly v.:8,st
fly v.,Ninglang-Naxi,ʒe¹³,767,st:fly v.:3,st
fly v.,Nusu,bia³⁵,767,st:fly v.:1,st
fly v.,Old Chinese,phar,820,st:fly v.:1,st
fly v.,Pa'O,kwaŋ²²,106,st:fly v.:4,st
fly v.,Padam,yob,273,st:fly v.:6,st
fly v.,Quueyu,rde¹³,1531,st:fly v.:2,st
fly v.,Rawang,dəm,767,st:fly v.:2,st
fly v.,Rourou,piɔ³³,767,st:fly v.:1,st
fly v.,Sgaw,ju³³_lə⁴⁴_mu,273,st:fly v.:5,st
fly v.,Sherpa,phur_LR,820,st:fly v.:1,st
fly v.,Shixing,bu³³_źĩ⁵⁵,767,st:fly v.:7,st
fly v.,Tangkul,yoŋ,273,st:fly v.:6,st
fly v.,Tujia,za¹,217,st:fly v.:3,st
fly v.,W. Kayah,źɨə̣¹¹,273,st:fly v.:3,st
fly v.,Written Tibetan,ãphur,820,st:fly v.:1,st
fly v.,Xiaxe Tibetan,phər,820,st:fly v.:1,st
fly v.,Yeinbaw,źṿ⁵⁵,273,st:fly v.:7,st
fly v.,Yintale,ju³³,273,st:fly v.:5,st
fly v.,Zeme,lem-chu,1480,st:fly v.:2,st
fly v.,Zhaba,taŋ²¹,1531,st:fly v.:4,st
foot,Alike Tibetan,rkoŋ_ŋä,527,st:foot:2,st
foot,Ao-Chungli,tecuŋ,753,st:foot:5,st
foot,Ao-Mongsen,techaŋ,753,st:foot:5,st
foot,Apatari,a-li,364,st:foot:4,st
foot,Batang Tibetan,kõ⁵⁵_mba⁵³,527,st:foot:2,st
foot,Beijing,jiǎo,527,st:foot:27,st
foot,Bodo,ateʔŋ,1529,st:foot:10,st
foot,Bokar,lə_pyo,364,st:foot:28,st
foot,Bola,khji⁵⁵,582,st:foot:1,st
foot,Burmese,khre,582,st:foot:7,st
foot,Dhimal,khokoi,563,st:foot:12,st
foot,Dimasa,jaga,364,st:foot:8,st
foot,Dulong,xrai⁵⁵,582,st:foot:29,st
foot,Ersu,ər⁵⁵_phɛ⁵⁵,364,st:foot:13,st
foot,Fuzhou,kha⁵⁵,21,st:foot:1,st
foot,Garo,ja-a,364,st:foot:8,st
foot,Geba,kha²²_ʔi⁴⁴_ṭa,527,st:foot:1,st
foot,Geker,kəja²²_laʔ⁵³,364,st:foot:9,st
foot,Guiqiong,ga³⁵,527,st:foot:8,st
foot,Gurung,pxa³-li,364,st:foot:4,st
foot,Hakka,giok⁵_pan¹,527,st:foot:30,st
foot,Hill-Miri,ale,364,st:foot:4,st
foot,Hmar,ke,582,st:foot:7,st
foot,Horpa,ṣko,527,st:foot:3,st
foot,Idu,a¹_ge¹_ša⁴,582,st:foot:11,st
foot,Jingpo,lə³¹_ko³³,563,st:foot:3,st
foot,Jinuo,ʃɔ³³_khi⁴⁴,582,st:foot:3,st
foot,Jirel,kam_L¹ba_T¹,527,st:foot:2,st
foot,Khaling,sɛlH,1141,st:foot:14,st
foot,Kulung,lɔN,435,st:foot:6,st
foot,Lepcha,thoŋ,1529,st:foot:5,st
foot,Lhasa Tibetan,kaŋ⁵⁵_pa⁵⁵,527,st:foot:2,st
foot,Lhota,mpo,1447,st:foot:15,st
foot,Liangmai,chaphiba,1447,st:foot:16,st
foot,Lijiang-Naxi,khɨ³³,582,st:foot:1,st
foot,Limbu,laN,435,st:foot:6,st
foot,Lushai,ke,582,st:foot:7,st
foot,Lüsu,li³³_phiæ⁵³,364,st:foot:17,st
foot,Manu,khɔ⁴⁴_pøə³³,527,st:foot:1,st
foot,Motuo-M,bi,1447,st:foot:18,st
foot,N-Qiang,dʒa_qu,753,st:foot:19,st
foot,Namuzi,ṣɨ³³_kɛ³³,527,st:foot:3,st
foot,Ninglang-Naxi,khɨ³¹_chə¹³,582,st:foot:1,st
foot,Nusu,khri³⁵,582,st:foot:1,st
foot,Old Chinese,ćok,753,st:foot:20,st
foot,Pa'O,khaŋ³³_ja²²,527,st:foot:1,st
foot,Padam,a-lə,364,st:foot:4,st
foot,Quueyu,sko³³,527,st:foot:3,st
foot,Rawang,hi_dam,582,st:foot:21,st
foot,Rourou,ćho³³_,582,st:foot:22,st
foot,Serdukpen,la,364,st:foot:6,st
foot,Sgaw,khɔʔ⁵³_lãʔ⁵³,527,st:foot:9,st
foot,Sherpa,kaŋbɛHF,527,st:foot:2,st
