concept,doculect,counterpart,cc,inferredCC,db
RAINING OR RAIN,Kumbainggar,guluːn,8330,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Kuuku-Ya'u,jaːŋana,8327,pn:RAINING OR RAIN:24,pn
RAINING OR RAIN,Lower Riverland,bəukatːuɹu,8323,pn:RAINING OR RAIN:25,pn
RAINING OR RAIN,Margany,jugan,8262,pn:RAINING OR RAIN:26,pn
RAINING OR RAIN,Martu Wangka,kaɭkawaʈa,8280,pn:RAINING OR RAIN:27,pn
RAINING OR RAIN,Mudburra,jibu,8263,pn:RAINING OR RAIN:4,pn
RAINING OR RAIN,Muruwari,ŋaba,8269,pn:RAINING OR RAIN:2,pn
RAINING OR RAIN,Narrinyeri,kuliin,8274,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Ngaanyatjarra,kapi,8332,pn:RAINING OR RAIN:2,pn
RAINING OR RAIN,Ngamini,kuɖula,8313,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Ngarinman,jibu,8263,pn:RAINING OR RAIN:4,pn
RAINING OR RAIN,Ngarluma,joːŋoː,8299,pn:RAINING OR RAIN:3,pn
RAINING OR RAIN,Ngura,piʈa,8300,pn:RAINING OR RAIN:28,pn
RAINING OR RAIN,Northern Coastal Nyangumarta,kuluwa,8269,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Nyamal,eljeɹie,8337,pn:RAINING OR RAIN:29,pn
RAINING OR RAIN,Nyangumarta,ŋapa,8269,pn:RAINING OR RAIN:2,pn
RAINING OR RAIN,Nyunga,gabːj,8332,pn:RAINING OR RAIN:30,pn
RAINING OR RAIN,Paakantyi,nina,8260,pn:RAINING OR RAIN:31,pn
RAINING OR RAIN,Paakantyi,mukɹa,8260,pn:RAINING OR RAIN:32,pn
RAINING OR RAIN,Panytyima,paɭkanu,8336,pn:RAINING OR RAIN:5,pn
RAINING OR RAIN,Pitjantjatjara,mina,8241,pn:RAINING OR RAIN:8,pn
RAINING OR RAIN,Pitta Pitta,kan̪t̪a,8298,pn:RAINING OR RAIN:33,pn
RAINING OR RAIN,Ritarungo,ɲalk,8258,pn:RAINING OR RAIN:34,pn
RAINING OR RAIN,Sydney,pana,8278,pn:RAINING OR RAIN:35,pn
RAINING OR RAIN,Sydney,panna,8278,pn:RAINING OR RAIN:36,pn
RAINING OR RAIN,Wagaya,jukaja,8329,pn:RAINING OR RAIN:37,pn
RAINING OR RAIN,Wanman,kalju,8277,pn:RAINING OR RAIN:9,pn
RAINING OR RAIN,Wariyangga,juŋu,8299,pn:RAINING OR RAIN:3,pn
RAINING OR RAIN,Warlpiri,miɲiɹa,8279,pn:RAINING OR RAIN:8,pn
RAINING OR RAIN,Warumungu,ŋapːa,8269,pn:RAINING OR RAIN:2,pn
RAINING OR RAIN,Wathawurrung,mandar,8331,pn:RAINING OR RAIN:38,pn
RAINING OR RAIN,Wik-Mungkan,nuaːdʔoaːdʔana,1,pn:RAINING OR RAIN:39,pn
RAINING OR RAIN,Wiradhuri,galiŋ,8284,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Wirangu-Nauo,wainbuɹoː,8272,pn:RAINING OR RAIN:40,pn
RAINING OR RAIN,Yan-nhangu,gaɳaŋat̪ala,8256,pn:RAINING OR RAIN:41,pn
RAINING OR RAIN,Yandruwandha,ŋandcari,8276,pn:RAINING OR RAIN:10,pn
RAINING OR RAIN,Yawarawarga,ŋancaɹa,8276,pn:RAINING OR RAIN:10,pn
RAINING OR RAIN,Yindjibarndi,jundu,8321,pn:RAINING OR RAIN:3,pn
RAINING OR RAIN,Yorta Yorta,goɹgaɹa,8291,pn:RAINING OR RAIN:42,pn
RAINING OR RAIN,Yugambeh-Bandjalang,koːŋ,8307,pn:RAINING OR RAIN:43,pn
RAINING OR RAIN,Yulparitja,kuɭuwa,8252,pn:RAINING OR RAIN:1,pn
RAINING OR RAIN,Yuwaalaraay,joujou,8283,pn:RAINING OR RAIN:44,pn
RED,Adnyamathanha,jal̪t̪aci,8353,pn:RED:10,pn
RED,Alyawarr,ɳteɹeɳteɹ,8381,pn:RED:13,pn
RED,Arabana,aɹkapa,8372,pn:RED:54,pn
RED,Banggarla,pitaɹa,8355,pn:RED:12,pn
RED,Bayungu,kul̪uwi,8376,pn:RED:5,pn
RED,Dhalandji,kul̪uwi,8376,pn:RED:5,pn
RED,Dhangu,miku,8342,pn:RED:3,pn
RED,Dhargari,kul̪uwi,8376,pn:RED:5,pn
RED,Dhuwal,miku,8342,pn:RED:3,pn
RED,Dieri,maralji,8377,pn:RED:9,pn
RED,Djambarrpuyngu,miku,8342,pn:RED:3,pn
RED,Djinang,miki,8342,pn:RED:53,pn
RED,Djiwarli,maɖamaɖa,8400,pn:RED:2,pn
RED,Dyaabugay,galbal,8388,pn:RED:52,pn
RED,Gamilaraay,gʷaigʷai,8365,pn:RED:51,pn
RED,Gupapuyngu,ɳipiɳ,8370,pn:RED:50,pn
RED,Gurdjar,ɣan̪icaɹɣ,8413,pn:RED:11,pn
RED,Gurindji,kikik,8350,pn:RED:8,pn
RED,Guyani,daltatci,8353,pn:RED:10,pn
RED,Jaru,girgir,8351,pn:RED:7,pn
RED,Kala Lagaw Ya,giːtadgamul,8343,pn:RED:49,pn
RED,Kalkutung,kurikuri,8351,pn:RED:48,pn
RED,Karadjeri,bondoɹ_bondoɹ,8369,pn:RED:47,pn
RED,Kartujarra,micimici,8357,pn:RED:4,pn
RED,Kaurna,karokaro,8354,pn:RED:46,pn
RED,Kukatja,maʈarpa,8400,pn:RED:1,pn
RED,Kuku-Yalanji,mulamula,8420,pn:RED:45,pn
RED,Kuku-Yalanji,ŋalaŋala,8420,pn:RED:44,pn
RED,Kuuku-Ya'u,pulpanci,8403,pn:RED:43,pn
RED,Lower Riverland,milti,8397,pn:RED:42,pn
RED,Margany,gud̪i,8374,pn:RED:41,pn
RED,Martu Wangka,micimici,8357,pn:RED:4,pn
RED,Mudburra,piljiŋpiljiŋa,8358,pn:RED:40,pn
RED,Muruwari,markimarki,8368,pn:RED:39,pn
RED,Narrinyeri,pɹolin,8356,pn:RED:38,pn
RED,Ngaanyatjarra,tcitiɳtcitiɳpa,8419,pn:RED:37,pn
RED,Ngamini,maɭalji,8396,pn:RED:9,pn
RED,Ngarinman,giːgig,8350,pn:RED:8,pn
RED,Ngarluma,maʈamaʈa,8400,pn:RED:2,pn
RED,Ngura,marpala,8378,pn:RED:36,pn
RED,Northern Coastal Nyangumarta,piljari,8389,pn:RED:35,pn
RED,Nyamal,piciripiciri,1,pn:RED:34,pn
RED,Nyangumarta,micimici,8401,pn:RED:4,pn
RED,Nyunga,juɳin,8349,pn:RED:33,pn
RED,Paakantyi,ŋalgina,8345,pn:RED:32,pn
RED,Panytyima,maʈamaʈa,8400,pn:RED:2,pn
RED,Pitjantjatjara,ɹituwanaɹiŋaɲi,8340,pn:RED:31,pn
RED,Pitta Pitta,kurhi,8351,pn:RED:30,pn
RED,Ritarungo,ɭirbuku,8342,pn:RED:29,pn
RED,Sydney,guɹʔɹeː,8359,pn:RED:28,pn
RED,Sydney,moːɹcal,8364,pn:RED:27,pn
RED,Wagaya,t̪it̪at̪u,8406,pn:RED:26,pn
RED,Wanman,maʈar,8400,pn:RED:1,pn
RED,Wariyangga,maɖar,8400,pn:RED:1,pn
RED,Warlpiri,winkirpa,8348,pn:RED:25,pn
RED,Warumungu,puḎ/ðuruḎ/ðuru,8358,pn:RED:24,pn
RED,Warumungu,puljuruljuru,8358,pn:RED:23,pn
RED,Wathawurrung,kurkurwarijn,8351,pn:RED:22,pn
RED,Wik-Mungkan,wuŋkaɹ,8386,pn:RED:21,pn
RED,Wiradhuri,girigiri,8351,pn:RED:7,pn
RED,Wirangu-Nauo,biɳdi,8352,pn:RED:20,pn
RED,Yan-nhangu,miku,8342,pn:RED:3,pn
RED,Yandruwandha,piʈipiʈi,8355,pn:RED:6,pn
RED,Yawarawarga,pidipidi,8355,pn:RED:6,pn
RED,Yindjibarndi,maɖamaɖa,8400,pn:RED:2,pn
RED,Yorta Yorta,mawamadc,8379,pn:RED:19,pn
RED,Yugambeh-Bandjalang,gud̪ihn_g,8374,pn:RED:18,pn
RED,Yugambeh-Bandjalang,gud̪ihjn_w,8374,pn:RED:17,pn
RED,Yugambeh-Bandjalang,we,8374,pn:RED:16,pn
RED,Yugambeh-Bandjalang,gud̪ihnz,8374,pn:RED:15,pn
RED,Yulparitja,maʈarcara,8400,pn:RED:1,pn
RED,Yuwaalaraay,guwajmbara,1,pn:RED:14,pn
RIGHT,Adnyamathanha,waru_waʈan̪a,8439,pn:RIGHT:8,pn
RIGHT,Alyawarr,arac,8457,pn:RIGHT:9,pn
RIGHT,Arabana,aɹatca,8457,pn:RIGHT:10,pn
RIGHT,Banggarla,nalka,8435,pn:RIGHT:11,pn
RIGHT,Bayungu,pat̪argu,8453,pn:RIGHT:4,pn
RIGHT,Dhalandji,t̪urpuʈu,1,pn:RIGHT:12,pn
RIGHT,Dhangu,d̪unupa,8472,pn:RIGHT:1,pn
RIGHT,Dhargari,pazarguci,8453,pn:RIGHT:4,pn
RIGHT,Dhuwal,d̪unupa,8472,pn:RIGHT:1,pn
RIGHT,Dieri,ŋuncaɹani,8436,pn:RIGHT:3,pn
RIGHT,Djambarrpuyngu,d̪unupa,8472,pn:RIGHT:1,pn
RIGHT,Djinang,dcunupa,8425,pn:RIGHT:1,pn
RIGHT,Djiwarli,mina,1,pn:RIGHT:13,pn
RIGHT,Dyaabugay,malaːn,8481,pn:RIGHT:14,pn
RIGHT,Gamilaraay,d̪uɹujaːl,8450,pn:RIGHT:15,pn
RIGHT,Gamilaraay,d̪uɹujaːl,1,pn:RIGHT:5,pn
RIGHT,Gupapuyngu,d̪unupa,8472,pn:RIGHT:1,pn
RIGHT,Gurdjar,mbaanaŋ,1,pn:RIGHT:16,pn
RIGHT,Gurindji,cutu,8428,pn:RIGHT:17,pn
RIGHT,Guyani,ŋunaɹinka,8436,pn:RIGHT:3,pn
RIGHT,Jaru,gulejeɹa,8433,pn:RIGHT:18,pn
RIGHT,Kala Lagaw Ya,getdogam,8426,pn:RIGHT:19,pn
RIGHT,Kalkutung,unaɹuːr_t̪uʈuku,8454,pn:RIGHT:20,pn
RIGHT,Karadjeri,cuɹuŋuɲ,8432,pn:RIGHT:21,pn
RIGHT,Kartujarra,cuŋa,8429,pn:RIGHT:2,pn
RIGHT,Kaurna,numːa,8437,pn:RIGHT:22,pn
RIGHT,Kukatja,tcampukaʈi,8482,pn:RIGHT:6,pn
RIGHT,Kuku-Yalanji,malabaji,8481,pn:RIGHT:23,pn
RIGHT,Kuku-Yalanji,curubici,8481,pn:RIGHT:24,pn
RIGHT,Kumbainggar,cuŋal,8478,pn:RIGHT:2,pn
RIGHT,Kuuku-Ya'u,ŋulku,8449,pn:RIGHT:25,pn
RIGHT,Lower Riverland,mendiepa,8464,pn:RIGHT:26,pn
RIGHT,Margany,wad̪i,8427,pn:RIGHT:27,pn
RIGHT,Martu Wangka,cuŋa,8429,pn:RIGHT:2,pn
RIGHT,Muruwari,pitara,8453,pn:RIGHT:28,pn
RIGHT,Narrinyeri,ika,8440,pn:RIGHT:29,pn
RIGHT,Ngaanyatjarra,wakuŋuɹu,8480,pn:RIGHT:30,pn
RIGHT,Ngamini,ŋunadimu,8468,pn:RIGHT:3,pn
RIGHT,Ngarinman,wararawuɲ,8438,pn:RIGHT:31,pn
RIGHT,Ngarluma,majaŋu,8463,pn:RIGHT:7,pn
RIGHT,Ngura,t̪aɭiwilpaɹa,8459,pn:RIGHT:32,pn
RIGHT,Northern Coastal Nyangumarta,marcaɲukaʈi,8422,pn:RIGHT:6,pn
RIGHT,Nyamal,majaɲu,8463,pn:RIGHT:7,pn
RIGHT,Nyangumarta,ciɹumpu,8452,pn:RIGHT:33,pn
RIGHT,Nyunga,wanininoŋ,1,pn:RIGHT:34,pn
RIGHT,Paakantyi,ɳuɹani,8430,pn:RIGHT:3,pn
RIGHT,Panytyima,n̪arkaɲba,1,pn:RIGHT:35,pn
RIGHT,Pitjantjatjara,waku,8480,pn:RIGHT:36,pn
RIGHT,Ritarungo,d̪unupa,8423,pn:RIGHT:1,pn
RIGHT,Sydney,budjeɹ,8444,pn:RIGHT:37,pn
RIGHT,Sydney,waɹangi,1,pn:RIGHT:38,pn
RIGHT,Wagaya,cintuɹiŋa,8473,pn:RIGHT:39,pn
RIGHT,Wanman,cuŋa,8429,pn:RIGHT:2,pn
RIGHT,Wariyangga,muka,8461,pn:RIGHT:40,pn
RIGHT,Warlpiri,cuŋaɳi,8429,pn:RIGHT:2,pn
RIGHT,Warumungu,curkːa,8474,pn:RIGHT:41,pn
RIGHT,Wathawurrung,wajngur,8443,pn:RIGHT:42,pn
RIGHT,Wik-Mungkan,mal,8481,pn:RIGHT:43,pn
RIGHT,Wirangu-Nauo,d̪abuɖa,8431,pn:RIGHT:44,pn
RIGHT,Yan-nhangu,d̪alt̪uŋu,8424,pn:RIGHT:45,pn
RIGHT,Yandruwandha,patci,8442,pn:RIGHT:46,pn
RIGHT,Yandruwandha,patcikuɳu,8442,pn:RIGHT:47,pn
RIGHT,Yawarawarga,ŋunaɹinci,8436,pn:RIGHT:3,pn
RIGHT,Yindjibarndi,maːʈa,1,pn:RIGHT:48,pn
RIGHT,Yorta Yorta,dorkoja,8445,pn:RIGHT:49,pn
RIGHT,Yugambeh-Bandjalang,t̪uninba,8472,pn:RIGHT:50,pn
RIGHT,Yulparitja,curkucurku,8474,pn:RIGHT:51,pn
RIGHT,Yuwaalaraay,d̪uːjaːl,8450,pn:RIGHT:5,pn
RIVER,Banggarla,pari,1,pn:RIVER:1,pn
RIVER,Bayungu,jaɖi,1,pn:RIVER:2,pn
RIVER,Dhalandji,minturu,1,pn:RIVER:7,pn
RIVER,Dhargari,jaɖi,1,pn:RIVER:2,pn
RIVER,Dhuwal,ŋaɹkula,1,pn:RIVER:3,pn
RIVER,Djambarrpuyngu,ŋaɹkula,1,pn:RIVER:3,pn
RIVER,Djinang,mani,1,pn:RIVER:8,pn
RIVER,Djiwarli,jaɖi,1,pn:RIVER:2,pn
RIVER,Dyaabugay,wuɹuː,1,pn:RIVER:6,pn
RIVER,Gamilaraay,bugːai,1,pn:RIVER:9,pn
RIVER,Gupapuyngu,ŋaɹkula,1,pn:RIVER:3,pn
RIVER,Gurdjar,d̪aːr,1,pn:RIVER:10,pn
RIVER,Gurdjar,kiɹɣ,1,pn:RIVER:28,pn
RIVER,Gurindji,pinka,1,pn:RIVER:5,pn
RIVER,Jaru,gili,1,pn:RIVER:29,pn
RIVER,Kala Lagaw Ya,saɹka,1,pn:RIVER:30,pn
RIVER,Kalkutung,kua,1,pn:RIVER:31,pn
RIVER,Karadjeri,dciɹgali,1,pn:RIVER:11,pn
RIVER,Kartujarra,karu,1,pn:RIVER:1,pn
RIVER,Kaurna,pari,1,pn:RIVER:1,pn
RIVER,Kukatja,maʈuwara,1,pn:RIVER:12,pn
RIVER,Kumbainggar,bindareː,1,pn:RIVER:13,pn
RIVER,Kuuku-Ya'u,ʔatapa,1,pn:RIVER:14,pn
RIVER,Margany,baɹu,1,pn:RIVER:1,pn
RIVER,Martu Wangka,karu,1,pn:RIVER:1,pn
RIVER,Mudburra,binka,1,pn:RIVER:5,pn
RIVER,Muruwari,paru,1,pn:RIVER:1,pn
RIVER,Narrinyeri,kuɹ,1,pn:RIVER:15,pn
RIVER,Ngarinman,maɳdajaŋ,1,pn:RIVER:16,pn
RIVER,Ngarluma,muɹi,1,pn:RIVER:17,pn
RIVER,Ngura,ŋuku,1,pn:RIVER:18,pn
RIVER,Northern Coastal Nyangumarta,picu,1,pn:RIVER:4,pn
RIVER,Nyamal,picu,1,pn:RIVER:4,pn
RIVER,Nyangumarta,picu,1,pn:RIVER:4,pn
RIVER,Nyunga,peːɭe,1,pn:RIVER:19,pn
RIVER,Paakantyi,bandci,1,pn:RIVER:20,pn
RIVER,Panytyima,wuntu,1,pn:RIVER:6,pn
RIVER,Pitta Pitta,paɹipi,1,pn:RIVER:1,pn
RIVER,Ritarungo,ŋaɹkula,1,pn:RIVER:3,pn
RIVER,Sydney,manwersal,1,pn:RIVER:21,pn
RIVER,Wanman,karu,1,pn:RIVER:1,pn
RIVER,Wariyangga,jaʈi,1,pn:RIVER:2,pn
RIVER,Warlpiri,karu,1,pn:RIVER:1,pn
RIVER,Wathawurrung,jaluk,1,pn:RIVER:22,pn
RIVER,Wik-Mungkan,ʔawk,1,pn:RIVER:23,pn
RIVER,Wik-Mungkan,waʔw,1,pn:RIVER:24,pn
RIVER,Wiradhuri,bila,1,pn:RIVER:5,pn
RIVER,Yandruwandha,kaɹiri,1,pn:RIVER:1,pn
RIVER,Yandruwandha,kinipapa,1,pn:RIVER:25,pn
RIVER,Yindjibarndi,wuɳdu,1,pn:RIVER:6,pn
RIVER,Yorta Yorta,duŋula,1,pn:RIVER:26,pn
RIVER,Yugambeh-Bandjalang,balun,1,pn:RIVER:1,pn
RIVER,Yulparitja,karu,1,pn:RIVER:1,pn
RIVER,Yuwaalaraay,garwa,1,pn:RIVER:27,pn
ROOT,Adnyamathanha,avara,8585,pn:ROOT:3,pn
ROOT,Alyawarr,aɹer,8604,pn:ROOT:38,pn
ROOT,Alyawarr,aʈeker,8604,pn:ROOT:12,pn
ROOT,Arabana,winciwinciɹi,8610,pn:ROOT:11,pn
ROOT,Banggarla,jadlanːa,8591,pn:ROOT:36,pn
ROOT,Bayungu,kaɳtara,8603,pn:ROOT:4,pn
ROOT,Dhangu,d̪ulpuru,8573,pn:ROOT:35,pn
ROOT,Dhargari,wijara,8611,pn:ROOT:4,pn
ROOT,Dhuwal,gurkur,8575,pn:ROOT:5,pn
ROOT,Dieri,kapada,8585,pn:ROOT:3,pn
ROOT,Djambarrpuyngu,gurkur,8575,pn:ROOT:5,pn
ROOT,Djinang,gurkar,8575,pn:ROOT:5,pn
ROOT,Dyaabugay,dcinara,8614,pn:ROOT:37,pn
ROOT,Gamilaraay,waran,8615,pn:ROOT:10,pn
ROOT,Gamilaraay,waran,1,pn:ROOT:2,pn
ROOT,Gupapuyngu,gurkur,8575,pn:ROOT:5,pn
ROOT,Gurdjar,mad̪ar,8624,pn:ROOT:34,pn
ROOT,Gurindji,wintara,8583,pn:ROOT:4,pn
ROOT,Guyani,puntu,8587,pn:ROOT:8,pn
ROOT,Jaru,wanawundi,8571,pn:ROOT:33,pn
ROOT,Jaru,wanaundi,8571,pn:ROOT:32,pn
ROOT,Kala Lagaw Ya,sipi,8577,pn:ROOT:31,pn
ROOT,Kalkutung,ʈuriʈuri,8601,pn:ROOT:30,pn
ROOT,Karadjeri,wanal,8629,pn:ROOT:1,pn
ROOT,Kartujarra,wanal,8629,pn:ROOT:1,pn
ROOT,Kaurna,waieta,8589,pn:ROOT:29,pn
ROOT,Kukatja,zjataɹu,8580,pn:ROOT:6,pn
ROOT,Kuku-Yalanji,ŋaɹa,8588,pn:ROOT:28,pn
ROOT,Kumbainggar,waraːnba,8623,pn:ROOT:2,pn
ROOT,Kuuku-Ya'u,ŋant̪an,8620,pn:ROOT:27,pn
ROOT,Margany,balgaɹa,8572,pn:ROOT:7,pn
ROOT,Martu Wangka,wanalpa,8629,pn:ROOT:1,pn
ROOT,Mudburra,winduɹu,8583,pn:ROOT:4,pn
ROOT,Muruwari,taran,8599,pn:ROOT:2,pn
ROOT,Narrinyeri,tuwaike,8593,pn:ROOT:26,pn
ROOT,Ngaanyatjarra,marpuɹi,8630,pn:ROOT:25,pn
ROOT,Ngamini,kapaɹa,8585,pn:ROOT:3,pn
ROOT,Ngarinman,gambuɳ,8628,pn:ROOT:24,pn
ROOT,Ngarluma,n̪aji,8569,pn:ROOT:23,pn
ROOT,Ngura,baɭgara,8572,pn:ROOT:7,pn
ROOT,Northern Coastal Nyangumarta,wanal_pukuɭ,8629,pn:ROOT:1,pn
ROOT,Nyamal,wanal,1,pn:ROOT:1,pn
ROOT,Nyangumarta,kaɭka,8627,pn:ROOT:9,pn
ROOT,Nyunga,jeɹa,8581,pn:ROOT:22,pn
ROOT,Paakantyi,baɭgaɹa,8572,pn:ROOT:7,pn
ROOT,Panytyima,kaɭka,8627,pn:ROOT:9,pn
ROOT,Pitjantjatjara,ŋaʈuɹu,8570,pn:ROOT:21,pn
ROOT,Ritarungo,waɳdalʔ,8579,pn:ROOT:1,pn
ROOT,Sydney,couɹoki,8596,pn:ROOT:20,pn
ROOT,Wagaya,puʈuki,8622,pn:ROOT:8,pn
ROOT,Wanman,jaʈaɹu,8580,pn:ROOT:6,pn
ROOT,Wariyangga,piɭiɭi,8621,pn:ROOT:19,pn
ROOT,Warlpiri,jaʈiɹi,8580,pn:ROOT:6,pn
ROOT,Warumungu,paʈta,8584,pn:ROOT:18,pn
ROOT,Warumungu,wiɭi,8584,pn:ROOT:17,pn
ROOT,Wik-Mungkan,t̪aˀkuman,8607,pn:ROOT:16,pn
ROOT,Wiradhuri,badːiŋ,8597,pn:ROOT:15,pn
ROOT,Wirangu-Nauo,iɲciɹi,8594,pn:ROOT:14,pn
ROOT,Yan-nhangu,guɳiɲi,8574,pn:ROOT:13,pn
ROOT,Yandruwandha,kapari,8585,pn:ROOT:3,pn
ROOT,Yawarawarga,kanpa,8605,pn:ROOT:3,pn
ROOT,Yugambeh-Bandjalang,waɹan,8615,pn:ROOT:2,pn
ROOT,Yugambeh-Bandjalang,wajan,8615,pn:ROOT:2,pn
ROOT,Yulparitja,wanalpa,8629,pn:ROOT:1,pn
ROPE,Adnyamathanha,ita,8648,pn:ROPE:10,pn
ROPE,Arabana,mati,8653,pn:ROPE:7,pn
ROPE,Banggarla,wanduru,8650,pn:ROPE:11,pn
ROPE,Dhalandji,mirici,8631,pn:ROPE:1,pn
ROPE,Dhangu,malka,8634,pn:ROPE:2,pn
ROPE,Dhuwal,wut̪iri,8639,pn:ROPE:3,pn
ROPE,Dieri,jinka,8669,pn:ROPE:5,pn
ROPE,Djambarrpuyngu,wut̪iri,8639,pn:ROPE:3,pn
ROPE,Djinang,muɳɖaɳ,8635,pn:ROPE:38,pn
ROPE,Djiwarli,mirici,8631,pn:ROPE:1,pn
ROPE,Dyaabugay,nara,8677,pn:ROPE:6,pn
ROPE,Gamilaraay,nimin,8657,pn:ROPE:15,pn
ROPE,Gupapuyngu,guwal,8675,pn:ROPE:16,pn
ROPE,Gurdjar,wompok,8692,pn:ROPE:12,pn
ROPE,Gurindji,muntiɹi,8637,pn:ROPE:3,pn
ROPE,Guyani,tida,8648,pn:ROPE:17,pn
ROPE,Jaru,dcilŋin,8643,pn:ROPE:18,pn
ROPE,Kala Lagaw Ya,kuɖai,8633,pn:ROPE:4,pn
ROPE,Kalkutung,ʈuriʈuri,8661,pn:ROPE:39,pn
ROPE,Karadjeri,mirilji,8652,pn:ROPE:1,pn
ROPE,Kartujarra,mirilji,8652,pn:ROPE:1,pn
ROPE,Kaurna,ŋari,8646,pn:ROPE:6,pn
ROPE,Kukatja,paljka,8632,pn:ROPE:2,pn
ROPE,Kuku-Yalanji,ŋuran,8636,pn:ROPE:13,pn
ROPE,Kuku-Yalanji,kara,8636,pn:ROPE:4,pn
ROPE,Kumbainggar,giːrgur,8680,pn:ROPE:14,pn
ROPE,Kuuku-Ya'u,mat̪awaɹa,8662,pn:ROPE:40,pn
ROPE,Lower Riverland,miti,8653,pn:ROPE:7,pn
ROPE,Margany,baɭka,8632,pn:ROPE:2,pn
ROPE,Martu Wangka,mirilji,8652,pn:ROPE:1,pn
ROPE,Mudburra,mundiɹi,8637,pn:ROPE:3,pn
ROPE,Muruwari,kuɹa,8660,pn:ROPE:4,pn
ROPE,Narrinyeri,t̪umuŋai,8654,pn:ROPE:19,pn
ROPE,Ngaanyatjarra,puʈuru,8695,pn:ROPE:20,pn
ROPE,Ngamini,jinka,8669,pn:ROPE:5,pn
ROPE,Ngarinman,wamib,8649,pn:ROPE:21,pn
ROPE,Ngarluma,biɲcuɹa,8683,pn:ROPE:22,pn
ROPE,Ngura,baɭka,8632,pn:ROPE:2,pn
ROPE,Northern Coastal Nyangumarta,kuɲcipinti,8672,pn:ROPE:8,pn
ROPE,Nyamal,kuɲcipiɳipinti,1,pn:ROPE:8,pn
ROPE,Nyangumarta,mirilji,8652,pn:ROPE:1,pn
ROPE,Nyunga,madci,1,pn:ROPE:23,pn
ROPE,Paakantyi,kalpalka,8659,pn:ROPE:2,pn
ROPE,Pitjantjatjara,ɹuːpa,8693,pn:ROPE:24,pn
ROPE,Ritarungo,balku,8632,pn:ROPE:2,pn
ROPE,Wagaya,wilipi,8667,pn:ROPE:25,pn
ROPE,Wanman,mirlji,8652,pn:ROPE:1,pn
ROPE,Wariyangga,mirici,8631,pn:ROPE:1,pn
ROPE,Warlpiri,ciripiɖi,8645,pn:ROPE:26,pn
ROPE,Warumungu,ŋarkani,8638,pn:ROPE:27,pn
ROPE,Wathawurrung,ɲunɲan,8684,pn:ROPE:28,pn
ROPE,Wik-Mungkan,kuːj_t̪uːt̪,8665,pn:ROPE:29,pn
ROPE,Wiradhuri,gãl,8658,pn:ROPE:30,pn
ROPE,Wirangu-Nauo,biɖu,8640,pn:ROPE:31,pn
ROPE,Yan-nhangu,balku,8632,pn:ROPE:2,pn
ROPE,Yandruwandha,wiɳi,8655,pn:ROPE:9,pn
ROPE,Yawarawarga,wini,8655,pn:ROPE:9,pn
ROPE,Yindjibarndi,mirici,8631,pn:ROPE:1,pn
ROPE,Yorta Yorta,wut̪ul_wut̪ul,8688,pn:ROPE:32,pn
ROPE,Yugambeh-Bandjalang,buguɹ_j,8644,pn:ROPE:33,pn
ROPE,Yugambeh-Bandjalang,g,8644,pn:ROPE:34,pn
ROPE,Yugambeh-Bandjalang,waguj_c,8644,pn:ROPE:35,pn
ROPE,Yugambeh-Bandjalang,ganilihgu,8644,pn:ROPE:36,pn
ROPE,Yulparitja,mirilji,8652,pn:ROPE:1,pn
ROPE,Yuwaalaraay,buːr,8644,pn:ROPE:37,pn
BLACK,Adnyamathanha,maɹu,1149,pn:BLACK:1,pn
BLACK,Alyawarr,erpuɭ,1169,pn:BLACK:11,pn
BLACK,Alyawarr,rpweɭ,1169,pn:BLACK:12,pn
BLACK,Alyawarr,irpweɭ,1169,pn:BLACK:41,pn
BLACK,Alyawarr,amwak,1169,pn:BLACK:42,pn
BLACK,Alyawarr,aɹakw,1169,pn:BLACK:13,pn
BLACK,Arabana,piɭa,1167,pn:BLACK:8,pn
BLACK,Banggarla,ita,1126,pn:BLACK:14,pn
BLACK,Bayungu,kuɳaŋu,1129,pn:BLACK:15,pn
BLACK,Dhalandji,kuɭuwa,1150,pn:BLACK:9,pn
BLACK,Dhangu,gurŋan,1129,pn:BLACK:5,pn
BLACK,Dhargari,kuɭuwa,1150,pn:BLACK:9,pn
BLACK,Dhuwal,biɭak,1145,pn:BLACK:8,pn
BLACK,Dieri,maɹu,1192,pn:BLACK:1,pn
BLACK,Djambarrpuyngu,gurŋan,1129,pn:BLACK:5,pn
BLACK,Djinang,mul,1128,pn:BLACK:4,pn
BLACK,Djiwarli,kuɖu,1170,pn:BLACK:3,pn
BLACK,Dyaabugay,bugaːl,1152,pn:BLACK:43,pn
BLACK,Gamilaraay,buluːj,1153,pn:BLACK:6,pn
BLACK,Gamilaraay,bului,1153,pn:BLACK:6,pn
BLACK,Gupapuyngu,gurŋan,1129,pn:BLACK:5,pn
BLACK,Gurdjar,lt̪oːɹɣ,1190,pn:BLACK:44,pn
BLACK,Gurindji,mumpuŋ,1139,pn:BLACK:10,pn
BLACK,Guyani,peimba,1,pn:BLACK:7,pn
BLACK,Guyani,blowaɳ,1,pn:BLACK:16,pn
