concept,doculect,counterpart,cc,inferredCC,db
(its) wing,Somba-Siawari (Burum Dialect),ɡinɡin,7716,huon:(its) wing:2,huon
(its) wing,Somba-Siawari (Mindik Dialect),ɡinɡin,7716,huon:(its) wing:2,huon
(its) wing,Timbe,babalam,13836,huon:(its) wing:5,huon
(its) wing,Tobo,kpeɡam,7853,huon:(its) wing:1,huon
(his) brother,Kube,dar,7827,huon:(his) brother:1,huon
(his) brother,Mape,kaka,7826,huon:(his) brother:1,huon
(his) brother,Mesem,dat,7827,huon:(his) brother:1,huon
(his) brother,Nabak,dat,7827,huon:(his) brother:1,huon
(his) brother,Ono,tat,7827,huon:(his) brother:1,huon
(his) brother,Selepet,ata,7828,huon:(his) brother:1,huon
(his) brother,Somba-Siawari (Burum Dialect),dat,7827,huon:(his) brother:1,huon
(his) brother,Somba-Siawari (Mindik Dialect),dat,7827,huon:(his) brother:1,huon
(his) brother,Timbe,teu,13835,huon:(his) brother:1,huon
(his) brother,Tobo,dat,7827,huon:(his) brother:1,huon
(his) sister,Mesem,lip,7846,huon:(his) sister:2,huon
(his) sister,Nabak,ip,7846,huon:(his) sister:2,huon
(his) sister,Ono,kiari,14085,huon:(his) sister:3,huon
(his) sister,Selepet,tou,7847,huon:(his) sister:1,huon
(his) sister,Somba-Siawari (Burum Dialect),nen,7848,huon:(his) sister:1,huon
(his) sister,Somba-Siawari (Mindik Dialect),nen,7848,huon:(his) sister:1,huon
(his) sister,Timbe,tau,7847,huon:(his) sister:1,huon
(his) sister,Tobo,nauŋ,7849,huon:(his) sister:1,huon
(his) hand,Borong,borok,13996,huon:(his) hand:1,huon
(his) hand,Kate,me,7651,huon:(his) hand:2,huon
(his) hand,Komba,bit,7800,huon:(his) hand:1,huon
(his) hand,Mape,me,7651,huon:(his) hand:2,huon
(his) hand,Nabak,bet,7800,huon:(his) hand:1,huon
(his) hand,Ono,me,7651,huon:(his) hand:2,huon
(his) hand,Selepet,bat,7800,huon:(his) hand:1,huon
(his) hand,Somba-Siawari (Burum Dialect),bara,7677,huon:(his) hand:1,huon
(his) hand,Somba-Siawari (Mindik Dialect),dzat,13901,huon:(his) hand:1,huon
(his) hand,Timbe,bat,7800,huon:(his) hand:1,huon
(his) hand,Tobo,mara,7677,huon:(his) hand:2,huon
(he) vomits,Kate,maŋu,13845,huon:(he) vomits:3,huon
(he) vomits,Komba,mohat,7749,huon:(he) vomits:2,huon
(he) vomits,Kube,ron,7750,huon:(he) vomits:1,huon
(he) vomits,Nabak,okdzi,13648,huon:(he) vomits:5,huon
(he) vomits,Ono,madoɡi,14091,huon:(he) vomits:4,huon
(he) vomits,Selepet,mohat,7749,huon:(he) vomits:2,huon
(he) vomits,Somba-Siawari (Burum Dialect),lon,7750,huon:(he) vomits:1,huon
(he) vomits,Somba-Siawari (Mindik Dialect),lon,7750,huon:(he) vomits:1,huon
(he) vomits,Timbe,muhat,7749,huon:(he) vomits:2,huon
(he) vomits,Tobo,lon,7750,huon:(he) vomits:1,huon
(he) falls,Borong,kamaː,13815,huon:(he) falls:2,huon
(he) falls,Dedua,ma,7713,huon:(he) falls:2,huon
(he) falls,Komba,lokɡi,13769,huon:(he) falls:1,huon
(he) falls,Mape,waki,7712,huon:(he) falls:1,huon
(he) falls,Mesem,kao,13675,huon:(he) falls:1,huon
(he) falls,Nabak,todzi,13972,huon:(he) falls:4,huon
(he) falls,Ono,keti,13791,huon:(he) falls:5,huon
(he) falls,Selepet,kioŋ,13905,huon:(he) falls:1,huon
(he) falls,Somba-Siawari (Burum Dialect),he,7711,huon:(he) falls:3,huon
(he) falls,Somba-Siawari (Mindik Dialect),he,7711,huon:(he) falls:3,huon
(he) falls,Timbe,ɡi,14061,huon:(he) falls:1,huon
(he) falls,Tobo,ma,7713,huon:(he) falls:2,huon
hot,Borong,ɡerek,7748,huon:hot:2,huon
hot,Dedua,ɡerek,7748,huon:hot:2,huon
hot,Kate,dzoc,14026,huon:hot:6,huon
hot,Komba,karap,7747,huon:hot:1,huon
hot,Mape,foro,14117,huon:hot:5,huon
hot,Mesem,tedzi,7746,huon:hot:3,huon
hot,Nabak,tedzin,7746,huon:hot:3,huon
hot,Ono,ɡerep,7748,huon:hot:2,huon
hot,Selepet,kalap,7747,huon:hot:1,huon
hot,Somba-Siawari (Burum Dialect),kandap,7747,huon:hot:1,huon
hot,Somba-Siawari (Mindik Dialect),kanap,7747,huon:hot:1,huon
hot,Timbe,kalap,7747,huon:hot:1,huon
hot,Tobo,ɡirua,7748,huon:hot:4,huon
cold,Borong,oloŋa,13816,huon:cold:5,huon
cold,Kate,mateŋne,8004,huon:cold:1,huon
cold,Komba,pateŋ,13847,huon:cold:1,huon
cold,Kube,saɡeŋa,8003,huon:cold:4,huon
cold,Mape,mateŋne,8004,huon:cold:1,huon
cold,Mesem,takəŋ,13685,huon:cold:3,huon
cold,Nabak,bakŋəŋ,13975,huon:cold:3,huon
cold,Ono,momoine,13805,huon:cold:8,huon
cold,Selepet,balapŋe,7681,huon:cold:2,huon
cold,Somba-Siawari (Burum Dialect),dziŋim,13760,huon:cold:7,huon
cold,Somba-Siawari (Mindik Dialect),hamotŋi,13874,huon:cold:6,huon
cold,Timbe,balapŋe,7681,huon:cold:2,huon
cold,Tobo,saŋɡeŋ,8003,huon:cold:4,huon
(its) back,Kate,rape,13839,huon:(its) back:3,huon
(its) back,Komba,kadat,7737,huon:(its) back:2,huon
(its) back,Kube,ɡemaɡi,7736,huon:(its) back:1,huon
(its) back,Nabak,bam,13732,huon:(its) back:7,huon
(its) back,Ono,romo,13942,huon:(its) back:6,huon
(its) back,Selepet,kadat,7737,huon:(its) back:2,huon
(its) back,Somba-Siawari (Burum Dialect),ɡanesem,13700,huon:(its) back:5,huon
(its) back,Somba-Siawari (Mindik Dialect),ɡemat,7736,huon:(its) back:1,huon
(its) back,Timbe,hame,14042,huon:(its) back:4,huon
(its) back,Tobo,ɡemat,7736,huon:(its) back:1,huon
stick,Dedua,ɡbaru,7720,huon:stick:2,huon
stick,Kate,ɡbaru,7720,huon:stick:2,huon
stick,Komba,kabam,7721,huon:stick:1,huon
stick,Kube,ɡbaru,7720,huon:stick:2,huon
stick,Mesem,onze,13689,huon:stick:7,huon
stick,Nabak,wandzom,13664,huon:stick:6,huon
stick,Ono,pokup,13798,huon:stick:5,huon
stick,Selepet,kapam,7721,huon:stick:1,huon
stick,Somba-Siawari (Burum Dialect),kambim,7721,huon:stick:1,huon
stick,Somba-Siawari (Mindik Dialect),tahap,7722,huon:stick:4,huon
stick,Timbe,buha,13851,huon:stick:3,huon
stick,Tobo,bim,7721,huon:stick:1,huon
(its) foot,Nabak,set,13646,huon:(its) foot:2,huon
(its) foot,Ono,ki,7708,huon:(its) foot:1,huon
(its) foot,Selepet,kai,7708,huon:(its) foot:1,huon
(its) foot,Somba-Siawari (Burum Dialect),kana,7725,huon:(its) foot:1,huon
(its) foot,Somba-Siawari (Mindik Dialect),kana,7725,huon:(its) foot:1,huon
(its) foot,Timbe,kei,7708,huon:(its) foot:1,huon
(its) foot,Tobo,kani,7725,huon:(its) foot:1,huon
moon,Borong,koiŋ,7915,huon:moon:1,huon
moon,Dedua,afo,13959,huon:moon:4,huon
moon,Kate,mosa,7917,huon:moon:2,huon
moon,Komba,kain,7915,huon:moon:1,huon
moon,Kube,komoŋ,7916,huon:moon:3,huon
moon,Mape,mosa,7917,huon:moon:2,huon
moon,Nabak,ejoŋɡe,7914,huon:moon:7,huon
moon,Ono,meso,7917,huon:moon:2,huon
moon,Selepet,emesenŋe,13888,huon:moon:6,huon
moon,Somba-Siawari (Burum Dialect),kain,7915,huon:moon:1,huon
moon,Somba-Siawari (Mindik Dialect),kaiŋ,7915,huon:moon:1,huon
moon,Timbe,dewuta_hadahan_ɡatŋe,14055,huon:moon:5,huon
moon,Tobo,kombol,7916,huon:moon:3,huon
(its) neck,Borong,are,13821,huon:(its) neck:6,huon
(its) neck,Dedua,ube,7942,huon:(its) neck:1,huon
(its) neck,Kate,upe,7942,huon:(its) neck:1,huon
(its) neck,Kube,ebasiɡla,13710,huon:(its) neck:4,huon
(its) neck,Mape,ube,7942,huon:(its) neck:1,huon
(its) neck,Mesem,andeŋ,7941,huon:(its) neck:3,huon
(its) neck,Nabak,ŋande,7941,huon:(its) neck:3,huon
(its) neck,Ono,ebi,7942,huon:(its) neck:1,huon
(its) neck,Selepet,obe,7942,huon:(its) neck:1,huon
(its) neck,Somba-Siawari (Burum Dialect),dzal,7943,huon:(its) neck:2,huon
(its) neck,Somba-Siawari (Mindik Dialect),dzal,7943,huon:(its) neck:2,huon
(its) neck,Timbe,han,14040,huon:(its) neck:5,huon
(its) neck,Tobo,dzel,7943,huon:(its) neck:2,huon
white,Borong,tataːŋkota,13812,huon:white:11,huon
white,Dedua,koŋak,13956,huon:white:10,huon
white,Komba,kau_kau,7728,huon:white:9,huon
white,Kube,rarak,7707,huon:white:8,huon
white,Mape,kapŋ_kapŋ,7726,huon:white:7,huon
white,Mesem,saɡatn̥,7729,huon:white:2,huon
white,Nabak,satnəŋ,7729,huon:white:2,huon
white,Ono,libeka,13785,huon:white:6,huon
white,Selepet,kaok,7728,huon:white:5,huon
white,Somba-Siawari (Burum Dialect),tuatŋi,7727,huon:white:1,huon
white,Somba-Siawari (Mindik Dialect),toatŋi,7727,huon:white:1,huon
white,Timbe,kau,7728,huon:white:4,huon
white,Tobo,lalap,7707,huon:white:3,huon
(he) eats,Borong,ne,8319,huon:(he) eats:1,huon
(he) eats,Dedua,ne,8319,huon:(he) eats:1,huon
(he) eats,Kate,na,8319,huon:(he) eats:1,huon
(he) eats,Komba,ni,8319,huon:(he) eats:1,huon
(he) eats,Kube,ne,8319,huon:(he) eats:1,huon
(he) eats,Mape,na,8319,huon:(he) eats:1,huon
(he) eats,Nabak,ni,8319,huon:(he) eats:1,huon
(he) eats,Ono,ni,8319,huon:(he) eats:1,huon
(he) eats,Selepet,ni,8319,huon:(he) eats:1,huon
(he) eats,Somba-Siawari (Burum Dialect),ne,8319,huon:(he) eats:1,huon
(he) eats,Somba-Siawari (Mindik Dialect),ne,8319,huon:(he) eats:1,huon
(he) eats,Timbe,ni,8319,huon:(he) eats:1,huon
(he) eats,Tobo,ne,8319,huon:(he) eats:1,huon
sun,Borong,weːŋ,13825,huon:sun:2,huon
sun,Dedua,wonak,13747,huon:sun:7,huon
sun,Kate,dzoaŋ,14100,huon:sun:9,huon
sun,Komba,mirasiŋ,13773,huon:sun:6,huon
sun,Kube,kaiwe,7754,huon:sun:1,huon
sun,Mape,weɡi,14019,huon:sun:8,huon
sun,Mesem,kəsu,13676,huon:sun:3,huon
sun,Nabak,kəsuk,13986,huon:sun:3,huon
sun,Ono,kaiwe,7754,huon:sun:1,huon
sun,Selepet,dewuta,13962,huon:sun:5,huon
sun,Somba-Siawari (Burum Dialect),welɡan,7753,huon:sun:2,huon
sun,Somba-Siawari (Mindik Dialect),wehon,7753,huon:sun:2,huon
sun,Timbe,poiap,13860,huon:sun:4,huon
sun,Tobo,kaiwe,7754,huon:sun:1,huon
(he) laughs,Dedua,dzomore,7975,huon:(he) laughs:8,huon
(he) laughs,Komba,ɡiraŋ,7902,huon:(he) laughs:1,huon
(he) laughs,Kube,desi,13708,huon:(he) laughs:7,huon
(he) laughs,Mape,ɡoweː,7907,huon:(he) laughs:6,huon
(he) laughs,Nabak,jəindzi,13659,huon:(he) laughs:5,huon
(he) laughs,Ono,teni,14080,huon:(he) laughs:3,huon
(he) laughs,Selepet,ɡiriŋ,7902,huon:(he) laughs:1,huon
(he) laughs,Somba-Siawari (Burum Dialect),ɡisihi,7705,huon:(he) laughs:2,huon
(he) laughs,Somba-Siawari (Mindik Dialect),botakal,13904,huon:(he) laughs:4,huon
(he) laughs,Timbe,ɡiriŋ,7902,huon:(he) laughs:1,huon
(he) laughs,Tobo,ɡisihi,7705,huon:(he) laughs:2,huon
(his) knee,Borong,simiŋ,7812,huon:(his) knee:1,huon
(his) knee,Dedua,fakuruŋ,14035,huon:(his) knee:6,huon
(his) knee,Kate,dieŋ,7813,huon:(his) knee:3,huon
(his) knee,Komba,simin,7812,huon:(his) knee:1,huon
(his) knee,Kube,simiŋ,7812,huon:(his) knee:1,huon
(his) knee,Mape,dieŋ,7813,huon:(his) knee:3,huon
(his) knee,Mesem,kpekakpatə,13678,huon:(his) knee:5,huon
(his) knee,Nabak,kpet,13988,huon:(his) knee:4,huon
(his) knee,Ono,wawet,13922,huon:(his) knee:2,huon
(his) knee,Selepet,pawut,7814,huon:(his) knee:2,huon
(his) knee,Somba-Siawari (Burum Dialect),simin,7812,huon:(his) knee:1,huon
(his) knee,Somba-Siawari (Mindik Dialect),simin,7812,huon:(his) knee:1,huon
(his) knee,Timbe,pawut,7814,huon:(his) knee:2,huon
(his) knee,Tobo,simin,7812,huon:(his) knee:1,huon
(its) tooth,Borong,dzot,8030,huon:(its) tooth:1,huon
(its) tooth,Dedua,enar,13746,huon:(its) tooth:3,huon
(its) tooth,Kate,mic,13844,huon:(its) tooth:2,huon
(its) tooth,Komba,sat,8030,huon:(its) tooth:1,huon
(its) tooth,Kube,dzeɡl,8030,huon:(its) tooth:1,huon
(its) tooth,Mape,misia,14111,huon:(its) tooth:2,huon
(its) tooth,Nabak,dzet,8030,huon:(its) tooth:1,huon
(its) tooth,Ono,ŋet,13924,huon:(its) tooth:1,huon
(its) tooth,Selepet,sat,8030,huon:(its) tooth:1,huon
(its) tooth,Somba-Siawari (Burum Dialect),dzit,8030,huon:(its) tooth:1,huon
(its) tooth,Somba-Siawari (Mindik Dialect),dzat,8030,huon:(its) tooth:1,huon
(its) tooth,Timbe,dat,8030,huon:(its) tooth:1,huon
(its) tooth,Tobo,dzat,8030,huon:(its) tooth:1,huon
louse,Dedua,jomiŋ,7682,huon:louse:1,huon
louse,Kate,imeŋ,7682,huon:louse:1,huon
louse,Kube,imin,7682,huon:louse:1,huon
louse,Mape,imeŋ,7682,huon:louse:1,huon
louse,Mesem,ləm,13723,huon:louse:2,huon
louse,Nabak,emin,7682,huon:louse:1,huon
louse,Ono,emen,7682,huon:louse:1,huon
louse,Selepet,imen,7682,huon:louse:1,huon
louse,Somba-Siawari (Burum Dialect),imin,7682,huon:louse:1,huon
louse,Somba-Siawari (Mindik Dialect),imin,7682,huon:louse:1,huon
louse,Timbe,imen,7682,huon:louse:1,huon
louse,Tobo,imin,7682,huon:louse:1,huon
(its) bone,Borong,sita,7962,huon:(its) bone:1,huon
(its) bone,Dedua,sir,7962,huon:(its) bone:1,huon
(its) bone,Kate,siec,7962,huon:(its) bone:1,huon
(its) bone,Komba,tan,13871,huon:(its) bone:1,huon
(its) bone,Kube,siɡl,7962,huon:(its) bone:1,huon
(its) bone,Mape,siak,7962,huon:(its) bone:1,huon
(its) bone,Mesem,siet,7962,huon:(its) bone:1,huon
(its) bone,Nabak,kandziŋ,13985,huon:(its) bone:2,huon
(its) bone,Ono,set,7962,huon:(its) bone:1,huon
(its) bone,Selepet,hahit,7962,huon:(its) bone:1,huon
(its) bone,Somba-Siawari (Burum Dialect),sihit,7962,huon:(its) bone:1,huon
(its) bone,Somba-Siawari (Mindik Dialect),sihit,7962,huon:(its) bone:1,huon
(its) bone,Timbe,hahit,7962,huon:(its) bone:1,huon
(its) bone,Tobo,sihit,7962,huon:(its) bone:1,huon
round,Borong,lilik_lilik,7819,huon:round:2,huon
round,Dedua,oraŋ,7818,huon:round:3,huon
round,Kate,oraŋ_oraŋ,7818,huon:round:4,huon
round,Komba,ɡawaŋ_ɡawaŋ,7820,huon:round:1,huon
round,Kube,rerek_rerek,7819,huon:round:8,huon
round,Mape,oːraŋ,7818,huon:round:3,huon
round,Mesem,waraɡən,13693,huon:round:7,huon
round,Nabak,kililiŋ,13970,huon:round:6,huon
round,Ono,lolik_lolik,7819,huon:round:2,huon
round,Selepet,ɡawaŋ_ɡawaŋ,7820,huon:round:1,huon
round,Somba-Siawari (Burum Dialect),lamba,13757,huon:round:5,huon
round,Somba-Siawari (Mindik Dialect),lilik_lilik,7819,huon:round:2,huon
round,Timbe,ɡawaŋ_ɡawaŋ,7820,huon:round:1,huon
round,Tobo,koroŋ_koroŋ,7818,huon:round:4,huon
(it is) dry,Borong,tobori,13951,huon:(it is) dry:7,huon
(it is) dry,Dedua,kereŋ,7659,huon:(it is) dry:3,huon
(it is) dry,Kate,kereŋke,7659,huon:(it is) dry:3,huon
(it is) dry,Komba,araraŋ,7660,huon:(it is) dry:1,huon
(it is) dry,Kube,ireɡe,13715,huon:(it is) dry:6,huon
(it is) dry,Mape,dziɡa,14116,huon:(it is) dry:2,huon
(it is) dry,Mesem,alaŋɡə,7660,huon:(it is) dry:1,huon
(it is) dry,Nabak,ko,13973,huon:(it is) dry:5,huon
(it is) dry,Ono,dzipki,7661,huon:(it is) dry:2,huon
(it is) dry,Selepet,haraŋ,7660,huon:(it is) dry:1,huon
(it is) dry,Somba-Siawari (Burum Dialect),araŋɡa,7660,huon:(it is) dry:1,huon
(it is) dry,Somba-Siawari (Mindik Dialect),araŋɡo,7660,huon:(it is) dry:1,huon
(it is) dry,Timbe,kamili,14068,huon:(it is) dry:4,huon
(it is) dry,Tobo,dzipka,7661,huon:(it is) dry:2,huon
breast,Borong,adzu,7831,huon:breast:2,huon
breast,Kate,moŋ,7829,huon:breast:1,huon
breast,Komba,nam,7830,huon:breast:1,huon
breast,Kube,namu,7830,huon:breast:1,huon
breast,Mape,moŋ,7829,huon:breast:1,huon
breast,Mesem,nam,7830,huon:breast:1,huon
breast,Nabak,nam,7830,huon:breast:1,huon
breast,Ono,ŋamu,7830,huon:breast:1,huon
breast,Selepet,nam,7830,huon:breast:1,huon
breast,Somba-Siawari (Burum Dialect),dzudzu,7831,huon:breast:2,huon
breast,Somba-Siawari (Mindik Dialect),dzudzu,7831,huon:breast:2,huon
breast,Timbe,nam,7830,huon:breast:1,huon
breast,Tobo,namo,7830,huon:breast:1,huon
(he) bites it,Borong,ki,7774,huon:(he) bites it:1,huon
(he) bites it,Komba,zihi,7775,huon:(he) bites it:1,huon
(he) bites it,Kube,ki,7774,huon:(he) bites it:1,huon
(he) bites it,Mape,ki,7774,huon:(he) bites it:1,huon
(he) bites it,Nabak,i,7775,huon:(he) bites it:1,huon
(he) bites it,Ono,ki,7774,huon:(he) bites it:1,huon
(he) bites it,Selepet,ihi,7775,huon:(he) bites it:1,huon
(he) bites it,Somba-Siawari (Burum Dialect),jaha,7775,huon:(he) bites it:1,huon
(he) bites it,Somba-Siawari (Mindik Dialect),jaha,7775,huon:(he) bites it:1,huon
(he) bites it,Timbe,ihi,7775,huon:(he) bites it:1,huon
(he) bites it,Tobo,ki,7774,huon:(he) bites it:1,huon
(its) name,Borong,dzakota,7692,huon:(its) name:1,huon
(its) name,Dedua,kiwa,7691,huon:(its) name:2,huon
(its) name,Kate,dzane,7690,huon:(its) name:1,huon
(its) name,Komba,kut,7689,huon:(its) name:1,huon
(its) name,Kube,kiwa,7691,huon:(its) name:2,huon
(its) name,Mape,dziŋa,7690,huon:(its) name:1,huon
(its) name,Mesem,kot,7689,huon:(its) name:1,huon
(its) name,Nabak,dzikət,7692,huon:(its) name:1,huon
(its) name,Ono,dei,13809,huon:(its) name:3,huon
(its) name,Selepet,kut,7689,huon:(its) name:1,huon
(its) name,Somba-Siawari (Burum Dialect),kpet,13761,huon:(its) name:1,huon
(its) name,Somba-Siawari (Mindik Dialect),kurap,13876,huon:(its) name:4,huon
(its) name,Timbe,kot,7689,huon:(its) name:1,huon
(its) name,Tobo,kiwa,7691,huon:(its) name:2,huon
(he) sees me,Borong,ni,7905,huon:(he) sees me:1,huon
(he) sees me,Dedua,nen,7904,huon:(he) sees me:1,huon
(he) sees me,Kate,honecnu,7903,huon:(he) sees me:1,huon
(he) sees me,Komba,nek,7906,huon:(he) sees me:1,huon
(he) sees me,Kube,ni,7905,huon:(he) sees me:1,huon
(he) sees me,Mape,ŋonenu,7903,huon:(he) sees me:1,huon
(he) sees me,Mesem,nəɡəi,13724,huon:(he) sees me:1,huon
(he) sees me,Nabak,ni,7905,huon:(he) sees me:1,huon
(he) sees me,Ono,,7904,huon:(he) sees me:1,huon
(he) sees me,Selepet,nek,7906,huon:(he) sees me:1,huon
(he) sees me,Somba-Siawari (Burum Dialect),nek,7906,huon:(he) sees me:1,huon
(he) sees me,Somba-Siawari (Mindik Dialect),nek,7906,huon:(he) sees me:1,huon
(he) sees me,Timbe,nek,7906,huon:(he) sees me:1,huon
(he) sees me,Tobo,nen,7904,huon:(he) sees me:1,huon
(he) knows,Dedua,neɡen,14037,huon:(he) knows:1,huon
(he) knows,Kate,mana,7656,huon:(he) knows:1,huon
(he) knows,Komba,naɡa,7657,huon:(he) knows:1,huon
(he) knows,Kube,nin,7655,huon:(he) knows:1,huon
(he) knows,Mesem,niŋɡe,7657,huon:(he) knows:1,huon
(he) knows,Nabak,nɔi,13979,huon:(he) knows:1,huon
(he) knows,Ono,deri,13933,huon:(he) knows:2,huon
(he) knows,Selepet,naɡa,7657,huon:(he) knows:1,huon
(he) knows,Somba-Siawari (Burum Dialect),ma,7658,huon:(he) knows:1,huon
(he) knows,Somba-Siawari (Mindik Dialect),mo,7658,huon:(he) knows:1,huon
(he) knows,Timbe,naɡa,7657,huon:(he) knows:1,huon
(he) knows,Tobo,nin,7655,huon:(he) knows:1,huon
(they) play,Nabak,kpep,13652,huon:(they) play:7,huon
(they) play,Ono,ɡbat,13786,huon:(they) play:6,huon
(they) play,Selepet,heŋ,13885,huon:(they) play:5,huon
(they) play,Somba-Siawari (Burum Dialect),manahat,13704,huon:(they) play:4,huon
(they) play,Somba-Siawari (Mindik Dialect),aŋɡolat,8026,huon:(they) play:3,huon
(they) play,Timbe,halimak,14046,huon:(they) play:2,huon
(they) play,Tobo,ariat,8027,huon:(they) play:1,huon
(he) sits,Borong,ra,7946,huon:(he) sits:1,huon
(he) sits,Dedua,tak,7946,huon:(he) sits:1,huon
(he) sits,Kate,ŋe,7947,huon:(he) sits:2,huon
(he) sits,Komba,ta,7946,huon:(he) sits:1,huon
(he) sits,Kube,tak,7946,huon:(he) sits:1,huon
(he) sits,Mape,ŋe,7947,huon:(he) sits:2,huon
(he) sits,Mesem,ta,7946,huon:(he) sits:1,huon
(he) sits,Nabak,ta,7946,huon:(he) sits:1,huon
(he) sits,Ono,meri,13923,huon:(he) sits:2,huon
(he) sits,Selepet,ta,7946,huon:(he) sits:1,huon
(he) sits,Somba-Siawari (Burum Dialect),ta,7946,huon:(he) sits:1,huon
(he) sits,Somba-Siawari (Mindik Dialect),ta,7946,huon:(he) sits:1,huon
(he) sits,Timbe,ta,7946,huon:(he) sits:1,huon
(he) sits,Tobo,ta,7946,huon:(he) sits:1,huon
(he) digs,Borong,toɡuŋken,13829,huon:(he) digs:10,huon
(he) digs,Dedua,usu,7882,huon:(he) digs:9,huon
(he) digs,Kube,oro,13920,huon:(he) digs:8,huon
(he) digs,Mesem,lo,13680,huon:(he) digs:7,huon
(he) digs,Nabak,kiŋɡadzi,13653,huon:(he) digs:6,huon
(he) digs,Ono,kepikito,14084,huon:(he) digs:5,huon
(he) digs,Selepet,ai,13883,huon:(he) digs:2,huon
(he) digs,Somba-Siawari (Burum Dialect),etso,7881,huon:(he) digs:1,huon
(he) digs,Somba-Siawari (Mindik Dialect),etso,7881,huon:(he) digs:1,huon
(he) digs,Timbe,kenda,7880,huon:(he) digs:4,huon
(he) digs,Tobo,asa,13890,huon:(he) digs:3,huon
(he) counts,Borong,weːŋɡo,13994,huon:(he) counts:4,huon
(he) counts,Nabak,makundzi,13733,huon:(he) counts:3,huon
(he) counts,Ono,dapori,13778,huon:(he) counts:2,huon
(he) counts,Selepet,saliku,7696,huon:(he) counts:5,huon
(he) counts,Somba-Siawari (Burum Dialect),ojen,7698,huon:(he) counts:1,huon
(he) counts,Somba-Siawari (Mindik Dialect),ojon,7698,huon:(he) counts:1,huon
(he) counts,Timbe,ojaŋ,7698,huon:(he) counts:1,huon
(he) counts,Tobo,ojon,7698,huon:(he) counts:1,huon
(he) sucks,Komba,musuku,7810,huon:(he) sucks:1,huon
(he) sucks,Kube,bitsi,7922,huon:(he) sucks:2,huon
(he) sucks,Mape,muduɡaː,14020,huon:(he) sucks:1,huon
(he) sucks,Nabak,bəsəi,7792,huon:(he) sucks:4,huon
(he) sucks,Ono,muzuluki,7810,huon:(he) sucks:1,huon
(he) sucks,Selepet,musuku,7810,huon:(he) sucks:1,huon
(he) sucks,Somba-Siawari (Burum Dialect),bobok,14006,huon:(he) sucks:3,huon
(he) sucks,Somba-Siawari (Mindik Dialect),botso,7922,huon:(he) sucks:2,huon
(he) sucks,Timbe,musuku,7810,huon:(he) sucks:1,huon
(he) sucks,Tobo,bitsi,7922,huon:(he) sucks:2,huon
yellow,Borong,ɡoɡoːkota,7732,huon:yellow:8,huon
yellow,Dedua,dzaɡea,13952,huon:yellow:10,huon
yellow,Komba,ɡibaŋ_ɡibaŋ,7731,huon:yellow:7,huon
yellow,Kube,ɡbaok_ɡbaok,7733,huon:yellow:2,huon
yellow,Mape,boboŋeŋ,7734,huon:yellow:6,huon
yellow,Mesem,alaŋ,7735,huon:yellow:5,huon
yellow,Nabak,araraŋ,7735,huon:yellow:4,huon
yellow,Ono,jaŋaike,13793,huon:yellow:9,huon
yellow,Selepet,ɡibaŋ,7731,huon:yellow:1,huon
yellow,Somba-Siawari (Burum Dialect),ɡohotŋi,7732,huon:yellow:3,huon
yellow,Somba-Siawari (Mindik Dialect),ɡibaŋi,13903,huon:yellow:1,huon
yellow,Timbe,ɡibaŋ,7731,huon:yellow:1,huon
yellow,Tobo,ɡbaot_ɡbaot,7733,huon:yellow:2,huon
green,Borong,asoŋ_asoŋ,7751,huon:green:9,huon
green,Kate,araŋbaric,7843,huon:green:8,huon
green,Kube,ɡerik_meria,13917,huon:green:7,huon
green,Mape,buɡe,13736,huon:green:6,huon
green,Nabak,araŋəŋ,13658,huon:green:5,huon
green,Ono,wisika,13780,huon:green:10,huon
green,Selepet,ɡola,7752,huon:green:1,huon
green,Somba-Siawari (Burum Dialect),ɡarakŋi,14004,huon:green:4,huon
green,Somba-Siawari (Mindik Dialect),taŋɡan_taŋɡan,13900,huon:green:3,huon
green,Timbe,ɡola,7752,huon:green:1,huon
green,Tobo,asoŋa,7751,huon:green:2,huon
(it) burns,Borong,dze,7688,huon:(it) burns:1,huon
(it) burns,Dedua,dza,7688,huon:(it) burns:1,huon
(it) burns,Komba,si,7688,huon:(it) burns:1,huon
(it) burns,Mape,dza,7688,huon:(it) burns:1,huon
(it) burns,Mesem,dzi,7688,huon:(it) burns:1,huon
(it) burns,Nabak,dzi,7688,huon:(it) burns:1,huon
(it) burns,Ono,dzi,7688,huon:(it) burns:1,huon
(it) burns,Selepet,si,7688,huon:(it) burns:1,huon
(it) burns,Somba-Siawari (Burum Dialect),dze,7688,huon:(it) burns:1,huon
(it) burns,Somba-Siawari (Mindik Dialect),dze,7688,huon:(it) burns:1,huon
(it) burns,Timbe,o,13855,huon:(it) burns:2,huon
(it) burns,Tobo,dze,7688,huon:(it) burns:1,huon
(it is) full,Borong,saː_kpe,13822,huon:(it is) full:6,huon
(it is) full,Dedua,wake,13954,huon:(it is) full:5,huon
(it is) full,Kate,fuse,7908,huon:(it is) full:4,huon
(it is) full,Komba,pik,7911,huon:(it is) full:2,huon
(it is) full,Kube,koia_kpe,7909,huon:(it is) full:1,huon
(it is) full,Mape,fuse,7908,huon:(it is) full:4,huon
(it is) full,Mesem,dzədzə_ko,7970,huon:(it is) full:3,huon
(it is) full,Nabak,dzedze_kpe,7970,huon:(it is) full:3,huon
(it is) full,Ono,watɡi,13804,huon:(it is) full:7,huon
