language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Yangjiang		the fruit	1507	1507	kwa³³tʃei²¹	443	k w a ³³ tʃ e i ²¹	
Xiamen		the fruit	1507	1507	ke⁵¹₅₅tsi⁵¹	439	k e ⁵¹ ts i ⁵¹	
Chaozhou		the fruit	1507	1507	kũẽ⁵³₂₄tsi⁵³₂₁	440	k ũ ẽ ∼ ⁵³ ts i ⁵³	
Chaozhou		the fruit	1507	1507	tsʰẽ³³₂₃kũẽ⁵³	444	tsʰ ẽ ∼ ³³ k ũ ẽ ∼ ⁵³	
Fuzhou		the fruit	1507	1507	kuɔ³¹tsi³¹	439	k u ɔ ³¹ ts i ³¹	
Beijing		the saliva	1503	1503	xa⁵⁵la⁵⁵tsๅ⁰	988	x a ⁵⁵ l a ⁵⁵ ts ɿ ⁰	
Jinan		the saliva	1503	1503	tʂʰʅ²¹³la⁰la⁰	989	ʈʂʰ ʅ ²¹³ l a ⁰ l a ⁰	
Shenyang		the saliva	1503	1503	tsʰๅ³³suei²¹³	990	tsʰ ɿ ³³ s u e i ²¹³	
Shenyang		the saliva	1503	1503	xa³³la³³tsๅ⁰	988	x a ³³ l a ³³ ts ɿ ⁰	
Xian		the saliva	1503	1503	xæ̃²¹fei⁰	991	x æ̃ ∼ ²¹ f e i ⁰	
Chengdu		the saliva	1503	1503	kʰəu⁵³suei⁵³	993	kʰ ə u ⁵³ s u e i ⁵³	
Kunming		the saliva	1503	1503	kʰəu⁵³ʂue⁵³	993	kʰ ə u ⁵³ ʂ u e ⁵³	
Hefei		the saliva	1503	1503	kʰɯ²⁴ʂui²⁴	993	kʰ ɯ ²⁴ ʂ u i ²⁴	
Yangzhou		the saliva	1503	1503	kʰɤɯ⁴²suəi⁴²	993	kʰ ɤ ɯ ⁴² s u ə i ⁴²	
Suzhou		the saliva	1503	1503	zɛ²⁴₂₂tʰəu⁵¹³₄₄	996	z ɛ ²⁴ tʰ ə u ⁵¹³	
Wenzhou		the saliva	1503	1503	kʰau⁴⁵la²⁴sๅ⁴⁵	992	kʰ a u ⁴⁵ l a ²⁴ s ɿ ⁴⁵	
Changsha		the saliva	1503	1503	tsan¹³	995	ts a n ¹³	
Nanchang		the saliva	1503	1503	ɕiɛn⁵⁵	999	ɕ i ɛ n ⁵⁵	
Meixian		the saliva	1503	1503	kʰɛu³¹lan⁴⁴	994	kʰ ɛ u ³¹ l a n ⁴⁴	
Guangzhou		the saliva	1503	1503	hɐu³⁵ʃøy³⁵	993	h ɐ u ³⁵ ʃ ø y ³⁵	
Yangjiang		the saliva	1503	1503	hɐu²¹ʃui²¹	993	h ɐ u ²¹ ʃ u i ²¹	
Xiamen		the saliva	1503	1503	nũã³³	1000	n ũ ã ∼ ³³	
Chaozhou		the saliva	1503	1503	nua³⁵	1000	n u a ³⁵	
Fuzhou		the saliva	1503	1503	laŋ³¹	1000	l a ŋ ³¹	
Beijing		the thigh	800	800	ta⁵¹tʰuei²¹⁴	737	t a ⁵¹ tʰ u e i ²¹⁴	
Jinan		the thigh	800	800	ta²¹tʰuei⁵⁵	737	t a ²¹ tʰ u e i ⁵⁵	
Shenyang		the thigh	800	800	ta⁴¹tʰuei²¹³	737	t a ⁴¹ tʰ u e i ²¹³	
Xian		the thigh	800	800	tɑ⁴⁵tʰuei⁵³	737	t ɑ ⁴⁵ tʰ u e i ⁵³	
Chengdu		the thigh	800	800	ta¹³tʰuei⁵³	737	t a ¹³ tʰ u e i ⁵³	
Kunming		the thigh	800	800	ta¹³tʰue⁵³	737	t a ¹³ tʰ u e ⁵³	
Hefei		the thigh	800	800	ta⁵³tʰei²⁴	737	t a ⁵³ tʰ e i ²⁴	
Yangzhou		the thigh	800	800	tɑ⁵⁵tʰuəi⁴²	737	t ɑ ⁵⁵ tʰ u ə i ⁴²	
Suzhou		the thigh	800	800	dəu³¹₂₂pʰɒŋ⁵¹³₄₄	738	d ə u ³¹ pʰ ɒ ŋ ⁵¹³	
Wenzhou		the thigh	800	800	tɕia²³døy²⁴daŋ¹¹	741	tɕ i a ²³ d ø y ²⁴ d a ŋ ¹¹	
Changsha		the thigh	800	800	tai²¹tʰei⁴¹	737	t a i ²¹ tʰ e i ⁴¹	
Nanchang		the thigh	800	800	tʰai³¹tʰui²¹³	737	tʰ a i ³¹ tʰ u i ²¹³	
Meixian		the thigh	800	800	kiɔk²¹pi³¹	742	k i ɔ k ²¹ p i ³¹	
Guangzhou		the thigh	800	800	tai²²pei³⁵	739	t a i ²² p e i ³⁵	
Yangjiang		the thigh	800	800	tai⁴⁵⁴tʰui²¹	737	t a i ⁴⁵⁴ tʰ u i ²¹	
Xiamen		the thigh	800	800	kʰa⁵⁵₃₃tʰui⁵¹	744	kʰ a ⁵⁵ tʰ u i ⁵¹	
Chaozhou		the thigh	800	800	kʰa³³₂₃pi²¹³	745	kʰ a ³³ p i ²¹³	
Chaozhou		the thigh	800	800	kʰa³³₂₃tua¹¹₁₂tʰui⁵³	743	kʰ a ³³ t u a ¹¹ tʰ u i ⁵³	
Fuzhou		the thigh	800	800	kʰa⁴⁴₅₂løy³¹	744	kʰ a ⁴⁴ l ø y ³¹	
Beijing		the upper level (above)	1753	1753	ʂaŋ⁵¹tʰou⁰	948	ʂ a ŋ ⁵¹ tʰ o u ⁰	
Jinan		the upper level (above)	1753	1753	ʂaŋ²¹pɛr⁰	949	ʂ a ŋ ²¹ p ɛ r ⁰	
Shenyang		the upper level (above)	1753	1753	saŋ⁴¹mian⁰	950	s a ŋ ⁴¹ m i a n ⁰	
Xian		the upper level (above)	1753	1753	ʂɑŋ⁴⁵tʰou⁰	948	ʂ ɑ ŋ ⁴⁵ tʰ o u ⁰	
Chengdu		the upper level (above)	1753	1753	kau⁴⁴tʰəu³¹	957	k a u ⁴⁴ tʰ ə u ³¹	
Chengdu		the upper level (above)	1753	1753	saŋ¹³tʰəu³¹	948	s a ŋ ¹³ tʰ ə u ³¹	
Kunming		the upper level (above)	1753	1753	ʂã¹³ʂəu⁵³	952	ʂ ã ∼ ¹³ ʂ ə u ⁵³	
Hefei		the upper level (above)	1753	1753	kɐʔ⁴tʰɯ⁰	958	k ɐ ʔ ⁴ tʰ ɯ ⁰	
Hefei		the upper level (above)	1753	1753	ʂɑ̃⁵³tʰɯ⁰	948	ʂ ɑ̃ ∼ ⁵³ tʰ ɯ ⁰	
Yangzhou		the upper level (above)	1753	1753	kɔ³¹tʰɤɯ⁰	957	k ɔ ³¹ tʰ ɤ ɯ ⁰	
Yangzhou		the upper level (above)	1753	1753	saŋ⁵⁵tʰɤɯ⁰	948	s a ŋ ⁵⁵ tʰ ɤ ɯ ⁰	
Suzhou		the upper level (above)	1753	1753	zɒŋ³¹₂₂dʏ²⁴₃₃	948	z ɒ ŋ ³¹ d ʏ ²⁴	
Wenzhou		the upper level (above)	1753	1753	ɦi¹¹mai¹¹	950	ɦ i ¹¹ m a i ¹¹	
Changsha		the upper level (above)	1753	1753	san²¹təu⁰	948	s a n ²¹ t ə u ⁰	
Nanchang		the upper level (above)	1753	1753	sɔŋ³¹tʰɛu²⁴	948	s ɔ ŋ ³¹ tʰ ɛ u ²⁴	
Nanchang		the upper level (above)	1753	1753	sɔŋ³¹tit⁵	953	s ɔ ŋ ³¹ t i t ⁵	
Meixian		the upper level (above)	1753	1753	sɔŋ⁴²pɔi⁴²	954	s ɔ ŋ ⁴² p ɔ i ⁴²	
Guangzhou		the upper level (above)	1753	1753	ʃœŋ²²pin²²	955	ʃ œ ŋ ²² p i n ²²	
Yangjiang		the upper level (above)	1753	1753	ʃiɛŋ⁴⁵⁴kou³³	951	ʃ i ɛ ŋ ⁴⁵⁴ k o u ³³	
Xiamen		the upper level (above)	1753	1753	tiŋ⁵¹₅₅bin³³	960	t i ŋ ⁵¹ b i n ³³	
Xiamen		the upper level (above)	1753	1753	tiŋ⁵¹₅₅tʰau²⁴	959	t i ŋ ⁵¹ tʰ a u ²⁴	
Chaozhou		the upper level (above)	1753	1753	teŋ⁵³₂₁₃põĩ⁵⁵	961	t e ŋ ⁵³ p õ ĩ ∼ ⁵⁵	
Fuzhou		the upper level (above)	1753	1753	kɛ³¹leiŋ³¹	962	k ɛ ³¹ l e i ŋ ³¹	
Beijing		the wind	960	960	fəŋ⁵⁵	746	f ə ŋ ⁵⁵	
Jinan		the wind	960	960	fəŋ²¹³	746	f ə ŋ ²¹³	
Shenyang		the wind	960	960	fəŋ³³	746	f ə ŋ ³³	
Xian		the wind	960	960	fəŋ²¹	746	f ə ŋ ²¹	
Chengdu		the wind	960	960	foŋ⁴⁴	746	f o ŋ ⁴⁴	
Kunming		the wind	960	960	foŋ⁴⁴	746	f o ŋ ⁴⁴	
Hefei		the wind	960	960	fəŋ²¹²	746	f ə ŋ ²¹²	
Yangzhou		the wind	960	960	foŋ³¹	746	f o ŋ ³¹	
Suzhou		the wind	960	960	foŋ⁴⁴	746	f o ŋ ⁴⁴	
Wenzhou		the wind	960	960	hoŋ⁴⁴	746	h o ŋ ⁴⁴	
Changsha		the wind	960	960	xən³³	746	x ə n ³³	
Nanchang		the wind	960	960	fuŋ⁴²	746	f u ŋ ⁴²	
Meixian		the wind	960	960	fuŋ⁴⁴	746	f u ŋ ⁴⁴	
Guangzhou		the wind	960	960	hʊŋ⁵³	746	h ʊ ŋ ⁵³	
Yangjiang		the wind	960	960	hʊŋ³³	746	h ʊ ŋ ³³	
Xiamen		the wind	960	960	hoŋ⁵⁵	746	h o ŋ ⁵⁵	
Chaozhou		the wind	960	960	huaŋ³³	746	h u a ŋ ³³	
Fuzhou		the wind	960	960	xuŋ⁴⁴	746	x u ŋ ⁴⁴	
Beijing		to drink	1401	1401	xə⁵⁵	1045	x ə ⁵⁵	
Jinan		to drink	1401	1401	xə²¹³	1045	x ə ²¹³	
Shenyang		to drink	1401	1401	xə³³	1045	x ə ³³	
Xian		to drink	1401	1401	xuo²¹	1045	x u o ²¹	
Chengdu		to drink	1401	1401	tsʰๅ³¹	1046	tsʰ ɿ ³¹	
Chengdu		to drink	1401	1401	xo⁴⁴	1045	x o ⁴⁴	
Kunming		to drink	1401	1401	xuo⁴⁴	1045	x u o ⁴⁴	
Kunming		to drink	1401	1401	tʂʰʅ³¹	1046	ʈʂʰ ʅ ³¹	
Hefei		to drink	1401	1401	xɐʔ⁴	1045	x ɐ ʔ ⁴	
Yangzhou		to drink	1401	1401	xəʔ⁴	1045	x ə ʔ ⁴	
Yangzhou		to drink	1401	1401	tɕʰiəʔ⁴	1046	tɕʰ i ə ʔ ⁴	
Suzhou		to drink	1401	1401	tɕʰiɪʔ⁴	1046	tɕʰ i ɪ ʔ ⁴	
Wenzhou		to drink	1401	1401	tsʰๅ²³	1046	tsʰ ɿ ²³	
Wenzhou		to drink	1401	1401	ha²³	1045	h a ²³	
Changsha		to drink	1401	1401	tɕʰia²⁴	1046	tɕʰ i a ²⁴	
Nanchang		to drink	1401	1401	tɕʰiak⁵	1046	tɕʰ i a k ⁵	
Meixian		to drink	1401	1401	sət⁴	1047	s ə t ⁴	
Guangzhou		to drink	1401	1401	jɐm³⁵	1048	j ɐ m ³⁵	
Yangjiang		to drink	1401	1401	hap²¹	1049	h a p ²¹	
Yangjiang		to drink	1401	1401	hɐt²⁴	1046	h ɐ t ²⁴	
Xiamen		to drink	1401	1401	lim⁵⁵	1050	l i m ⁵⁵	
Chaozhou		to drink	1401	1401	lim³³	1050	l i m ³³	
Chaozhou		to drink	1401	1401	tsiaʔ⁴	1047	ts i a ʔ ⁴	
Fuzhou		to drink	1401	1401	tsʰuɔʔ²³	1051	tsʰ u ɔ ʔ ²³	
Fuzhou		to drink	1401	1401	sieʔ⁴	1047	s i e ʔ ⁴	
Beijing		to rainbow	1733	1733	kaŋ⁵¹	425	k a ŋ ⁵¹	
Jinan		to rainbow	1733	1733	tɕiaŋ²¹	425	tɕ i a ŋ ²¹	
Shenyang		to rainbow	1733	1733	kaŋ⁴¹	425	k a ŋ ⁴¹	
Xian		to rainbow	1733	1733	tɕiɑŋ⁴⁵	425	tɕ i ɑ ŋ ⁴⁵	
Chengdu		to rainbow	1733	1733	kaŋ¹³	425	k a ŋ ¹³	
Kunming		to rainbow	1733	1733	kã¹³	425	k ã ∼ ¹³	
Yangzhou		to rainbow	1733	1733	kɑŋ⁵⁵	425	k ɑ ŋ ⁵⁵	
Suzhou		to rainbow	1733	1733	hʏ⁵¹³	426	h ʏ ⁵¹³	
Suzhou		to rainbow	1733	1733	kɒŋ⁵¹³	425	k ɒ ŋ ⁵¹³	
Wenzhou		to rainbow	1733	1733	hau⁴²	426	h a u ⁴²	
Changsha		to rainbow	1733	1733	kan⁵⁵	425	k a n ⁵⁵	
Nanchang		to rainbow	1733	1733	kɔŋ⁵⁵	425	k ɔ ŋ ⁵⁵	
Meixian		to rainbow	1733	1733	kʰiuŋ⁴²	425	kʰ i u ŋ ⁴²	
Guangzhou		to rainbow	1733	1733	kɔŋ³³	425	k ɔ ŋ ³³	
Yangjiang		to rainbow	1733	1733	pʰɔ²⁴pʰʊŋ⁴⁴³	427	pʰ ɔ ²⁴ pʰ ʊ ŋ ⁴⁴³	
Yangjiang		to rainbow	1733	1733	wɔk⁴⁵⁴ji²¹	428	w ɔ k ⁴⁵⁴ j i ²¹	
Xiamen		to rainbow	1733	1733	kʰiŋ³³	425	kʰ i ŋ ³³	
Chaozhou		to rainbow	1733	1733	kʰeŋ³⁵	425	kʰ e ŋ ³⁵	
Fuzhou		to rainbow	1733	1733	kʰøyŋ²⁴²	425	kʰ ø y ŋ ²⁴²	
Hefei		to rainbow	1733	1733	tɕiɑ̃⁵³	425	tɕ i ɑ̃ ∼ ⁵³	
Beijing		to think (reflect)	1415	1415	ɕiaŋ²¹⁴	43	ɕ i a ŋ ²¹⁴	
Jinan		to think (reflect)	1415	1415	ɕiaŋ⁵⁵	43	ɕ i a ŋ ⁵⁵	
Shenyang		to think (reflect)	1415	1415	ɕiaŋ²¹³	43	ɕ i a ŋ ²¹³	
Shenyang		to think (reflect)	1415	1415	ɕin³⁵sๅ⁰	44	ɕ i n ³⁵ s ɿ ⁰	
Xian		to think (reflect)	1415	1415	ɕiɑŋ⁵³	43	ɕ i ɑ ŋ ⁵³	
Chengdu		to think (reflect)	1415	1415	ɕiaŋ⁵³	43	ɕ i a ŋ ⁵³	
Kunming		to think (reflect)	1415	1415	ɕiã⁵³	43	ɕ i ã ∼ ⁵³	
Hefei		to think (reflect)	1415	1415	ɕiɑ̃²⁴	43	ɕ i ɑ̃ ∼ ²⁴	
Yangzhou		to think (reflect)	1415	1415	ɕiɑŋ⁴²	43	ɕ i ɑ ŋ ⁴²	
Suzhou		to think (reflect)	1415	1415	siaŋ⁴¹	43	s i a ŋ ⁴¹	
Wenzhou		to think (reflect)	1415	1415	ɕi⁴⁵	43	ɕ i ⁴⁵	
Changsha		to think (reflect)	1415	1415	ɕian⁴¹	43	ɕ i a n ⁴¹	
Nanchang		to think (reflect)	1415	1415	ɕiɔŋ²¹³	43	ɕ i ɔ ŋ ²¹³	
Meixian		to think (reflect)	1415	1415	siɔŋ³¹	43	s i ɔ ŋ ³¹	
Guangzhou		to think (reflect)	1415	1415	ʃœŋ³⁵	43	ʃ œ ŋ ³⁵	
Yangjiang		to think (reflect)	1415	1415	ɬiɛŋ²¹	43	ɬ i ɛ ŋ ²¹	
Xiamen		to think (reflect)	1415	1415	sĩũ³³	43	s ĩ ũ ∼ ³³	
Chaozhou		to think (reflect)	1415	1415	sĩẽ³⁵	43	s ĩ ẽ ∼ ³⁵	
Fuzhou		to think (reflect)	1415	1415	suɔŋ²¹³	43	s u ɔ ŋ ²¹³	
Shenyang		who	1235	1235	sei⁵⁵	197	s e i ⁵⁵	
Beijing		who	1235	1235	ʂei³⁵	197	ʂ e i ³⁵	
Jinan		who	1235	1235	ʂei⁴²	197	ʂ e i ⁴²	
Xian		who	1235	1235	sei²⁴	197	s e i ²⁴	
Chengdu		who	1235	1235	na⁵³ko¹³	324	n a ⁵³ k o ¹³	
Kunming		who	1235	1235	na⁵³kə¹³	324	n a ⁵³ k ə ¹³	
Hefei		who	1235	1235	na²⁴kʊ⁵³	324	n a ²⁴ k ʊ ⁵³	
Hefei		who	1235	1235	xa²¹²kʊ⁵³	325	x a ²¹² k ʊ ⁵³	
Yangzhou		who	1235	1235	lɑ⁴²kɤɯ⁰	324	l ɑ ⁴² k ɤ ɯ ⁰	
Suzhou		who	1235	1235	sɒ⁵¹³ȵin²⁴	326	s ɒ ⁵¹³ nʲ i n ²⁴	
Suzhou		who	1235	1235	lo³¹₂₂kɤʔ⁴	327	l o ³¹ k ɤ ʔ ⁴	
Wenzhou		who	1235	1235	ga³¹ȵi³¹naŋ³¹	328	g a ³¹ nʲ i ³¹ n a ŋ ³¹	
Changsha		who	1235	1235	lai⁴¹ko⁵⁵	324	l a i ⁴¹ k o ⁵⁵	
Nanchang		who	1235	1235	lai²¹³kɔ⁰	324	l a i ²¹³ k ɔ ⁰	
Meixian		who	1235	1235	man⁴²ȵin¹²	329	m a n ⁴² nʲ i n ¹²	
Guangzhou		who	1235	1235	pin⁵⁵kɔ³³	330	p i n ⁵⁵ k ɔ ³³	
Yangjiang		who	1235	1235	mut⁴⁵⁴ʃui⁴⁴³	331	m u t ⁴⁵⁴ ʃ u i ⁴⁴³	
Xiamen		who	1235	1235	sĩã⁵¹₅₅laŋ²⁴	326	s ĩ ã ∼ ⁵¹ l a ŋ ²⁴	
Xiamen		who	1235	1235	ti³³₁₁laŋ²⁴	332	t i ³³ l a ŋ ²⁴	
Xiamen		who	1235	1235	tsui³³	197	ts u i ³³	
Chaozhou		who	1235	1235	tiaŋ⁵⁵	333	t i a ŋ ⁵⁵	
Fuzhou		who	1235	1235	tie²⁴²₄₄nøyŋ⁵²	332	t i e ²⁴² n ø y ŋ ⁵²	
Beijing		young	1207	1207	nian³⁵tɕʰiŋ⁰	623	n i a n ³⁵ tɕʰ i ŋ ⁰	
Jinan		young	1207	1207	ȵiæ̃⁴²tɕʰiŋ²¹³	623	nʲ i æ̃ ∼ ⁴² tɕʰ i ŋ ²¹³	
Shenyang		young	1207	1207	ȵian³⁵tɕʰiŋ³³	623	nʲ i a n ³⁵ tɕʰ i ŋ ³³	
Xian		young	1207	1207	ȵiæ̃²⁴tɕʰiŋ⁰	623	nʲ i æ̃ ∼ ²⁴ tɕʰ i ŋ ⁰	
Chengdu		young	1207	1207	ȵian³¹tɕʰin⁴⁴	623	nʲ i a n ³¹ tɕʰ i n ⁴⁴	
Kunming		young	1207	1207	niɛ³¹tɕʰĩ⁴⁴	623	n i ɛ ³¹ tɕʰ ĩ ∼ ⁴⁴	
Hefei		young	1207	1207	niĩ⁵⁵tɕʰin²¹²	623	n i ĩ ∼ ⁵⁵ tɕʰ i n ²¹²	
Yangzhou		young	1207	1207	liĩ³⁴tɕʰiŋ³¹	623	l i ĩ ∼ ³⁴ tɕʰ i ŋ ³¹	
Suzhou		young	1207	1207	ȵiɪ²⁴₂₂tɕi⁵¹³₄₄tɕʰin⁴⁴	622	nʲ i ɪ ²⁴ tɕ i ⁵¹³ tɕʰ i n ⁴⁴	
Wenzhou		young	1207	1207	ɦau²⁴sɛ⁴⁴	195	ɦ a u ²⁴ s ɛ ⁴⁴	
Changsha		young	1207	1207	ȵiẽ¹³tɕʰin³³	623	nʲ i ẽ ∼ ¹³ tɕʰ i n ³³	
Nanchang		young	1207	1207	ȵiɛn⁵⁵tɕʰiaŋ⁴²	623	nʲ i ɛ n ⁵⁵ tɕʰ i a ŋ ⁴²	
Meixian		young	1207	1207	hɛu⁴²saŋ⁴⁴	195	h ɛ u ⁴² s a ŋ ⁴⁴	
Guangzhou		young	1207	1207	hɐu²²ʃaŋ⁵³	195	h ɐ u ²² ʃ a ŋ ⁵³	
Yangjiang		young	1207	1207	hɐu⁴⁵⁴ʃaŋ³³	195	h ɐ u ⁴⁵⁴ ʃ a ŋ ³³	
Xiamen		young	1207	1207	siau¹¹₅₁lian²⁴	196	s i a u ¹¹ l i a n ²⁴	
Chaozhou		young	1207	1207	hau³⁵₂₁sẽ³³	195	h a u ³⁵ s ẽ ∼ ³³	
Fuzhou		young	1207	1207	xau²⁴²₄₄laŋ⁴⁴	195	x a u ²⁴² l a ŋ ⁴⁴	
