language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Chengdu		the sea	1474	1474	xai⁵³	464	x a i ⁵³	
Kunming		the sea	1474	1474	xɛ⁵³	464	x ɛ ⁵³	
Hefei		the sea	1474	1474	xɛ²⁴	464	x ɛ ²⁴	
Yangzhou		the sea	1474	1474	xɛ⁴²	464	x ɛ ⁴²	
Suzhou		the sea	1474	1474	hɛ⁴¹	464	h ɛ ⁴¹	
Wenzhou		the sea	1474	1474	hɛ⁴⁵	464	h ɛ ⁴⁵	
Changsha		the sea	1474	1474	xai⁴¹	464	x a i ⁴¹	
Nanchang		the sea	1474	1474	hai²¹³	464	h a i ²¹³	
Meixian		the sea	1474	1474	hɔi³¹	464	h ɔ i ³¹	
Guangzhou		the sea	1474	1474	hɔi³⁵	464	h ɔ i ³⁵	
Yangjiang		the sea	1474	1474	hɔi²¹	464	h ɔ i ²¹	
Xiamen		the sea	1474	1474	hai⁵¹	464	h a i ⁵¹	
Chaozhou		the sea	1474	1474	hai⁵³	464	h a i ⁵³	
Fuzhou		the sea	1474	1474	xai³¹	464	x a i ³¹	
Beijing		the woman	962	962	ny²¹⁴₂₁ʐən⁰	794	n y ²¹⁴ ʐ ə n ⁰	
Beijing		the woman	962	962	ny²¹⁴₂₁tə⁰	796	n y ²¹⁴ t ə ⁰	
Beijing		the woman	962	962	niaŋr³⁵mən⁰	799	n i a ŋ r ³⁵ m ə n ⁰	
Jinan		the woman	962	962	ȵy⁵⁵ʐẽ⁰	794	nʲ y ⁵⁵ ʐ ẽ ∼ ⁰	
Jinan		the woman	962	962	ȵy⁵⁵ti⁰	796	nʲ y ⁵⁵ t i ⁰	
Jinan		the woman	962	962	ȵiaŋ⁴²mẽr⁰	799	nʲ i a ŋ ⁴² m ẽ ∼ r ⁰	
Shenyang		the woman	962	962	ȵy²¹³₂₁in⁰	794	nʲ y ²¹³ i n ⁰	
Xian		the woman	962	962	ȵy⁵³ʐẽ⁰	794	nʲ y ⁵³ ʐ ẽ ∼ ⁰	
Chengdu		the woman	962	962	ȵy⁵³ni⁴⁴	796	nʲ y ⁵³ n i ⁴⁴	
Kunming		the woman	962	962	ni⁵³ʐẽ¹	794	n i ⁵³ ʐ ẽ ∼ ¹	
Hefei		the woman	962	962	ny²⁴tə⁰	796	n y ²⁴ t ə ⁰	
Yangzhou		the woman	962	962	ly⁴²ləŋ³⁴tɕiɑ⁰	795	l y ⁴² l ə ŋ ³⁴ tɕ i ɑ ⁰	
Suzhou		the woman	962	962	ȵy³¹₂₂ȵin²⁴₃₃	794	nʲ y ³¹ nʲ i n ²⁴	
Wenzhou		the woman	962	962	ȵy²⁴gei⁰	797	nʲ y ²⁴ g e i ⁰	
Wenzhou		the woman	962	962	lɜ²⁴ȵiaŋ³¹kʰa²³	800	l ɜ ²⁴ nʲ i a ŋ ³¹ kʰ a ²³	
Changsha		the woman	962	962	ȵy⁴¹zən¹³	794	nʲ y ⁴¹ z ə n ¹³	
Changsha		the woman	962	962	tan¹³kʰə²⁴mən⁰	801	t a n ¹³ kʰ ə ²⁴ m ə n ⁰	
Nanchang		the woman	962	962	ȵy²¹³ȵyin⁵⁵	794	nʲ y ²¹³ nʲ y i n ⁵⁵	
Meixian		the woman	962	962	fu⁴²ȵin¹²ka⁴⁴	802	f u ⁴² nʲ i n ¹² k a ⁴⁴	
Guangzhou		the woman	962	962	nøy²³jɐn²¹₃₅	794	n ø y ²³ j ɐ n ²¹	
Guangzhou		the woman	962	962	pʰɔ²¹₃₅na³⁵	803	pʰ ɔ ²¹ n a ³⁵	
Yangjiang		the woman	962	962	fu³³niɛŋ⁴⁴³pʰɔ⁴⁴³	805	f u ³³ n i ɛ ŋ ⁴⁴³ pʰ ɔ ⁴⁴³	
Chaozhou		the woman	962	962	tsๅ³³₂₃nie⁵⁵	806	ts ɿ ³³ n i e ⁵⁵	
Fuzhou		the woman	962	962	tsy⁴⁴nøyŋ⁵²₄₄nøyŋ⁵²	807	ts y ⁴⁴ n ø y ŋ ⁵² n ø y ŋ ⁵²	
Fuzhou		the woman	962	962	ny³¹₄₄ai²¹³	798	n y ³¹ a i ²¹³	
Xiamen		the woman	962	962	tsa⁵⁵₃₃bɔ⁵¹₅₅laŋ²⁴	119	ts a ⁵⁵ b ɔ ⁵¹ l a ŋ ²⁴	
Beijing		thin	2308	2308	pau³⁵	76	p a u ³⁵	
Jinan		thin	2308	2308	pə⁴²	76	p ə ⁴²	
Shenyang		thin	2308	2308	pau³⁵	76	p a u ³⁵	
Xian		thin	2308	2308	pʰo²⁴	76	pʰ o ²⁴	
Chengdu		thin	2308	2308	po³¹	76	p o ³¹	
Kunming		thin	2308	2308	po³¹	76	p o ³¹	
Hefei		thin	2308	2308	ɕiɔ²¹²	77	ɕ i ɔ ²¹²	
Yangzhou		thin	2308	2308	pɑʔ⁴	76	p ɑ ʔ ⁴	
Suzhou		thin	2308	2308	boʔ²³	76	b o ʔ ²³	
Wenzhou		thin	2308	2308	bo¹²	76	b o ¹²	
Changsha		thin	2308	2308	po²⁴	76	p o ²⁴	
Nanchang		thin	2308	2308	pʰɔk⁵	76	pʰ ɔ k ⁵	
Meixian		thin	2308	2308	pʰɔk⁴	76	pʰ ɔ k ⁴	
Guangzhou		thin	2308	2308	pɔk³³	76	p ɔ k ³³	
Yangjiang		thin	2308	2308	pɔk⁴⁵⁴	76	p ɔ k ⁴⁵⁴	
Xiamen		thin	2308	2308	poʔ⁵	76	p o ʔ ⁵	
Chaozhou		thin	2308	2308	poʔ⁴	76	p o ʔ ⁴	
Fuzhou		thin	2308	2308	pɔʔ⁴	76	p ɔ ʔ ⁴	
Beijing		to be alive	1422	1422	xuo³⁵	1211	x u o ³⁵	
Jinan		to be alive	1422	1422	xuə⁴²	1211	x u ə ⁴²	
Shenyang		to be alive	1422	1422	xuə³⁵	1211	x u ə ³⁵	
Xian		to be alive	1422	1422	xuo²⁴	1211	x u o ²⁴	
Chengdu		to be alive	1422	1422	xo³¹	1211	x o ³¹	
Kunming		to be alive	1422	1422	xuo³¹	1211	x u o ³¹	
Hefei		to be alive	1422	1422	xuɐʔ⁴	1211	x u ɐ ʔ ⁴	
Yangzhou		to be alive	1422	1422	xuəʔ⁴	1211	x u ə ʔ ⁴	
Suzhou		to be alive	1422	1422	ɦuɤʔ²³	1211	ɦ u ɤ ʔ ²³	
Wenzhou		to be alive	1422	1422	ɦo¹²	1211	ɦ o ¹²	
Changsha		to be alive	1422	1422	xo²⁴	1211	x o ²⁴	
Nanchang		to be alive	1422	1422	uɔt⁵	1211	u ɔ t ⁵	
Meixian		to be alive	1422	1422	saŋ⁴⁴	1212	s a ŋ ⁴⁴	
Guangzhou		to be alive	1422	1422	ʃaŋ⁵³	1212	ʃ a ŋ ⁵³	
Yangjiang		to be alive	1422	1422	ʃaŋ³³	1212	ʃ a ŋ ³³	
Xiamen		to be alive	1422	1422	uaʔ⁵	1211	u a ʔ ⁵	
Chaozhou		to be alive	1422	1422	uaʔ⁴	1211	u a ʔ ⁴	
Fuzhou		to be alive	1422	1422	uaʔ⁴	1211	u a ʔ ⁴	
Beijing		to hold	1448	1448	na³⁵	1063	n a ³⁵	
Jinan		to hold	1448	1448	na⁴²	1063	n a ⁴²	
Shenyang		to hold	1448	1448	na³⁵	1063	n a ³⁵	
Xian		to hold	1448	1448	nɑ²⁴	1063	n ɑ ²⁴	
Chengdu		to hold	1448	1448	na³¹	1063	n a ³¹	
Kunming		to hold	1448	1448	na³¹	1063	n a ³¹	
Hefei		to hold	1448	1448	na⁵⁵	1063	n a ⁵⁵	
Yangzhou		to hold	1448	1448	lɑ³⁴	1063	l ɑ ³⁴	
Suzhou		to hold	1448	1448	no²⁴	1063	n o ²⁴	
Wenzhou		to hold	1448	1448	to⁴⁵	1065	t o ⁴⁵	
Wenzhou		to hold	1448	1448	tso⁴⁵	1066	ts o ⁴⁵	
Wenzhou		to hold	1448	1448	tɕyo²³	1067	tɕ y o ²³	
Changsha		to hold	1448	1448	la³³	1063	l a ³³	
Nanchang		to hold	1448	1448	lak⁵	1068	l a k ⁵	
Meixian		to hold	1448	1448	na⁴⁴	1063	n a ⁴⁴	
Guangzhou		to hold	1448	1448	lɔ³⁵	1069	l ɔ ³⁵	
Guangzhou		to hold	1448	1448	nɪŋ⁵³	1070	n ɪ ŋ ⁵³	
Yangjiang		to hold	1448	1448	nɪŋ²⁴	1070	n ɪ ŋ ²⁴	
Xiamen		to hold	1448	1448	tʰeʔ⁵	1071	tʰ e ʔ ⁵	
Chaozhou		to hold	1448	1448	kʰieʔ⁴	1072	kʰ i e ʔ ⁴	
Fuzhou		to hold	1448	1448	nieŋ⁴⁴	1073	n i e ŋ ⁴⁴	
Suzhou		to knead	274	274	ȵiaʔ²³	624	nʲ i a ʔ ²³	
Beijing		to knead	274	274	nie⁵⁵	624	n i e ⁵⁵	
Jinan		to knead	274	274	ȵie²¹³	624	nʲ i e ²¹³	
Xian		to knead	274	274	ȵie⁴⁴	624	nʲ i e ⁴⁴	
Chengdu		to knead	274	274	ȵie⁴⁴	624	nʲ i e ⁴⁴	
Kunming		to knead	274	274	nie³¹	624	n i e ³¹	
Hefei		to knead	274	274	niɐʔ⁴	624	n i ɐ ʔ ⁴	
Yangzhou		to knead	274	274	liəʔ⁴	624	l i ə ʔ ⁴	
Wenzhou		to knead	274	274	ȵia¹²	624	nʲ i a ¹²	
Changsha		to knead	274	274	ȵie²⁴	624	nʲ i e ²⁴	
Nanchang		to knead	274	274	ȵiɛt⁵	624	nʲ i ɛ t ⁵	
Meixian		to knead	274	274	ȵiap²¹	624	nʲ i a p ²¹	
Guangzhou		to knead	274	274	nɪk⁵	624	n ɪ k ⁵	
Yangjiang		to knead	274	274	niɛn²¹	1074	n i ɛ n ²¹	
Xiamen		to knead	274	274	nĩʔ⁵	624	n ĩ ∼ ʔ ⁵	
Chaozhou		to knead	274	274	liem²¹³	1076	l i e m ²¹³	
Fuzhou		to knead	274	274	nieʔ²³	624	n i e ʔ ²³	
Shenyang		to knead	274	274	ȵie³³	624	nʲ i e ³³	
Beijing		to marry (a man marries a woman)	2164	2164	tɕʰy²¹⁴₂₁ɕi³⁵fur⁰	1215	tɕʰ y ²¹⁴ ɕ i ³⁵ f u r ⁰	
Jinan		to marry (a man marries a woman)	2164	2164	tɕʰy⁵⁵ɕi²¹fur⁰	1220	tɕʰ y ⁵⁵ ɕ i ²¹ f u r ⁰	
Jinan		to marry (a man marries a woman)	2164	2164	tɕʰy⁵⁵tɕʰiẽ²¹³	1216	tɕʰ y ⁵⁵ tɕʰ i ẽ ∼ ²¹³	
Shenyang		to marry (a man marries a woman)	2164	2164	tɕʰy²¹³₂₁ɕi³⁵fur⁰	1215	tɕʰ y ²¹³ ɕ i ³⁵ f u r ⁰	
Xian		to marry (a man marries a woman)	2164	2164	tɕʰy⁵³ɕi²¹fur⁰	1215	tɕʰ y ⁵³ ɕ i ²¹ f u r ⁰	
Chengdu		to marry (a man marries a woman)	2164	2164	tɕie³¹pʰo³¹ȵiaŋ³¹₄₄	1221	tɕ i e ³¹ pʰ o ³¹ nʲ i a ŋ ³¹	
Kunming		to marry (a man marries a woman)	2164	2164	tʰau⁵³ɕi¹³fu¹³	1222	tʰ a u ⁵³ ɕ i ¹³ f u ¹³	
Hefei		to marry (a man marries a woman)	2164	2164	tɕʰy²⁴tɕʰin²¹²	1216	tɕʰ y ²⁴ tɕʰ i n ²¹²	
Hefei		to marry (a man marries a woman)	2164	2164	ʂɯ²¹²tɕʰin²¹²	1226	ʂ ɯ ²¹² tɕʰ i n ²¹²	
Yangzhou		to marry (a man marries a woman)	2164	2164	tɕʰy⁴²tɕʰiŋ³¹	1216	tɕʰ y ⁴² tɕʰ i ŋ ³¹	
Suzhou		to marry (a man marries a woman)	2164	2164	tsʰi⁴¹tsʰin⁴⁴₃₅	1216	tsʰ i ⁴¹ tsʰ i n ⁴⁴	
Suzhou		to marry (a man marries a woman)	2164	2164	tʰæ⁴¹kɒ⁴⁴siæ⁴¹₂₁	1224	tʰ æ ⁴¹ k ɒ ⁴⁴ s i æ ⁴¹	
Wenzhou		to marry (a man marries a woman)	2164	2164	tsʰau⁴⁵tsʰaŋ⁴⁴	1227	tsʰ a u ⁴⁵ tsʰ a ŋ ⁴⁴	
Changsha		to marry (a man marries a woman)	2164	2164	tʰau⁴¹tɕʰin³³	1223	tʰ a u ⁴¹ tɕʰ i n ³³	
Changsha		to marry (a man marries a woman)	2164	2164	səu³³tɕʰin³³	1226	s ə u ³³ tɕʰ i n ³³	
Nanchang		to marry (a man marries a woman)	2164	2164	tɕʰy²¹³tɕʰin⁴²	1216	tɕʰ y ²¹³ tɕʰ i n ⁴²	
Nanchang		to marry (a man marries a woman)	2164	2164	tʰau²¹³lau²¹³pʰɔ²⁴	1225	tʰ a u ²¹³ l a u ²¹³ pʰ ɔ ²⁴	
Meixian		to marry (a man marries a woman)	2164	2164	tʰau³¹lau³¹pʰɔ¹²	1225	tʰ a u ³¹ l a u ³¹ pʰ ɔ ¹²	
Guangzhou		to marry (a man marries a woman)	2164	2164	tʃʰøy³⁵lou²³pʰɔ²¹	1217	tʃʰ ø y ³⁵ l o u ²³ pʰ ɔ ²¹	
Yangjiang		to marry (a man marries a woman)	2164	2164	lɔ²¹lɔu²¹pʰɔ⁴⁴³	1228	l ɔ ²¹ l ɔ u ²¹ pʰ ɔ ⁴⁴³	
Xiamen		to marry (a man marries a woman)	2164	2164	tsʰua³³₁₁bɔ⁵¹	1218	tsʰ u a ³³ b ɔ ⁵¹	
Xiamen		to marry (a man marries a woman)	2164	2164	tsʰua³³₁₁laŋ²⁴	1219	tsʰ u a ³³ l a ŋ ²⁴	
Chaozhou		to marry (a man marries a woman)	2164	2164	tsʰua¹¹₁₂bou⁵³	1218	tsʰ u a ¹¹ b o u ⁵³	
Fuzhou		to marry (a man marries a woman)	2164	2164	tʰɔ³¹ziŋ⁴⁴	1223	tʰ ɔ ³¹ z i ŋ ⁴⁴	
Beijing		to push	1452	1452	tʰuei⁵⁵	1085	tʰ u e i ⁵⁵	
Jinan		to push	1452	1452	tʰuei²¹³	1085	tʰ u e i ²¹³	
Shenyang		to push	1452	1452	tʰuei³³	1085	tʰ u e i ³³	
Xian		to push	1452	1452	tʰuei²¹	1085	tʰ u e i ²¹	
Chengdu		to push	1452	1452	tʰuei⁴⁴	1085	tʰ u e i ⁴⁴	
Kunming		to push	1452	1452	nã⁵³	1086	n ã ∼ ⁵³	
Hefei		to push	1452	1452	tʰɛ²¹²	1085	tʰ ɛ ²¹²	
Yangzhou		to push	1452	1452	tʰuəi³¹	1085	tʰ u ə i ³¹	
Suzhou		to push	1452	1452	tʰɛ⁴⁴	1085	tʰ ɛ ⁴⁴	
Wenzhou		to push	1452	1452	dɜ³¹.	1087	d ɜ ³¹	
Changsha		to push	1452	1452	tʰei³³	1085	tʰ e i ³³	
Changsha		to push	1452	1452	tsʰən⁴¹	1088	tsʰ ə n ⁴¹	
Nanchang		to push	1452	1452	tʰui⁴²	1085	tʰ u i ⁴²	
Meixian		to push	1452	1452	suŋ³¹	1089	s u ŋ ³¹	
Guangzhou		to push	1452	1452	tʰøy⁵³	1085	tʰ ø y ⁵³	
Guangzhou		to push	1452	1452	ʊŋ³⁵	1090	ʊ ŋ ³⁵	
Yangjiang		to push	1452	1452	ʊŋ²¹	1090	ʊ ŋ ²¹	
Yangjiang		to push	1452	1452	ɬʊk²⁴	1091	ɬ ʊ k ²⁴	
Xiamen		to push	1452	1452	saʔ³²	1092	s a ʔ ³²	
Chaozhou		to push	1452	1452	leŋ⁵³	1093	l e ŋ ⁵³	
Chaozhou		to push	1452	1452	ɯ¹⁵	1094	ɯ ¹⁵	
Fuzhou		to push	1452	1452	tʰiaŋ³¹	1095	tʰ i a ŋ ³¹	
Fuzhou		to push	1452	1452	ɛ⁴⁴	1096	ɛ ⁴⁴	
Beijing		what	1236	1236	ʂən³⁵mə⁰	334	ʂ ə n ³⁵ m ə ⁰	
Jinan		what	1236	1236	ʂəŋ⁴²mə⁰	334	ʂ ə ŋ ⁴² m ə ⁰	
Jinan		what	1236	1236	mər⁵⁵	337	m ə r ⁵⁵	
Shenyang		what	1236	1236	sən³⁵mə⁰	334	s ə n ³⁵ m ə ⁰	
Shenyang		what	1236	1236	sa³⁵	339	s a ³⁵	
Xian		what	1236	1236	sɑ⁴⁵	339	s ɑ ⁴⁵	
Chengdu		what	1236	1236	sa¹³tsๅ⁵³	340	s a ¹³ ts ɿ ⁵³	
Kunming		what	1236	1236	ʂʅ³¹mə⁴⁴	334	ʂ ʅ ³¹ m ə ⁴⁴	
Hefei		what	1236	1236	xəŋ²¹²kə⁰	341	x ə ŋ ²¹² k ə ⁰	
Yangzhou		what	1236	1236	səʔ⁴məŋ⁰	334	s ə ʔ ⁴ m ə ŋ ⁰	
Suzhou		what	1236	1236	sɒ⁵¹³	339	s ɒ ⁵¹³	
Wenzhou		what	1236	1236	ga³¹ȵi³¹	342	g a ³¹ nʲ i ³¹	
Changsha		what	1236	1236	mo⁴¹tsๅ⁰	338	m o ⁴¹ ts ɿ ⁰	
Nanchang		what	1236	1236	ɕit⁵li⁵⁵	344	ɕ i t ⁵ l i ⁵⁵	
Meixian		what	1236	1236	mak²¹kɛ⁴²	346	m a k ²¹ k ɛ ⁴²	
Guangzhou		what	1236	1236	mɐt⁵	345	m ɐ t ⁵	
Yangjiang		what	1236	1236	mi⁴⁵⁴	347	m i ⁴⁵⁴	
Xiamen		what	1236	1236	sim⁵⁵mĩʔ⁵	335	s i m ⁵⁵ m ĩ ∼ ʔ ⁵	
Chaozhou		what	1236	1236	miʔ²¹₄kai⁵⁵	346	m i ʔ ²¹ k a i ⁵⁵	
Fuzhou		what	1236	1236	sie⁵²nɔʔ²³	336	s i e ⁵² n ɔ ʔ ²³	
